numClass,h,Feature,Graph Name,Model Args,Train Epoch,Test Acc,Val Acc,Train Acc,Train Loss,Validation Loss,Early Stopping,Graph ID,Split Config,Experiment ID,Clustering Coefficient
5,0.23,chameleon-unmodified,chameleon-n2277-h0.23-c5-unmodified-0.48p__0.2p,"--model gcn --hidden1 64 --early_stopping 40",259,0.5701755881309509,0.5884776711463928,0.6520142555236816,1.1185067892074585,1.2571923732757568,True,35295195aeb1b2db27b41a523783342d,0.48p__0.2p,ec0bc8f2636d31898aa395f64bcfe947,0.48135057608791076
5,0.23,chameleon-unmodified,chameleon-n2277-h0.23-c5-unmodified-0.48p__0.2p,"--model gcn --hidden1 64 --early_stopping 100",385,0.5855264067649841,0.5733884572982788,0.6721607446670532,1.0436643362045288,1.2304612398147583,True,35295195aeb1b2db27b41a523783342d,0.48p__0.2p,1e8684ee4916f9abd3d4707308037417,0.48135057608791076
5,0.23,chameleon-unmodified,chameleon-n2277-h0.23-c5-unmodified-0.48p__0.2p,"--model gcn --hidden1 64 --early_stopping 200",486,0.6074562668800354,0.6076819896697998,0.7106221914291382,1.0141785144805908,1.2240254878997803,True,35295195aeb1b2db27b41a523783342d,0.48p__0.2p,cbb9da64112ed47bc5ca25fb1d98959a,0.48135057608791076
5,0.23,chameleon-unmodified,chameleon-n2277-h0.23-c5-unmodified-0.48p__0.2p,"--model gcn --hidden1 64 --early_stopping 40",319,0.5745615363121033,0.5733885169029236,0.6804024577140808,1.0544652938842773,1.2301017045974731,True,35295195aeb1b2db27b41a523783342d,0.48p__0.2p,6bbd71f0c0bdcc29e4cf9a7f2afc4acc,0.48135057608791076
5,0.23,chameleon-unmodified,chameleon-n2277-h0.23-c5-unmodified-0.48p__0.2p,"--model gcn --hidden1 64 --early_stopping 100",361,0.5789474844932556,0.545953631401062,0.6804024577140808,1.0587655305862427,1.2336294651031494,True,35295195aeb1b2db27b41a523783342d,0.48p__0.2p,acb93a94852cc000f582ffa911653534,0.48135057608791076
5,0.23,chameleon-unmodified,chameleon-n2277-h0.23-c5-unmodified-0.48p__0.2p,"--model gcn --hidden1 64 --early_stopping 200",489,0.596491277217865,0.5871058702468872,0.6611717343330383,1.0136274099349976,1.2170387506484985,True,35295195aeb1b2db27b41a523783342d,0.48p__0.2p,d7716e2e513061ef8cf5ab9c0479d4be,0.48135057608791076
5,0.23,chameleon-unmodified,chameleon-n2277-h0.23-c5-unmodified-0.48p__0.2p,"--model gcn --hidden1 64 --early_stopping 40",212,0.5635965466499329,0.5637862682342529,0.6684977412223816,1.1077457666397095,1.3399957418441772,True,35295195aeb1b2db27b41a523783342d,0.48p__0.2p,8a60988cf5c85cd475cd2f15fcedc91c,0.48135057608791076
5,0.23,chameleon-unmodified,chameleon-n2277-h0.23-c5-unmodified-0.48p__0.2p,"--model gcn --hidden1 64 --early_stopping 100",373,0.5986843109130859,0.6035667657852173,0.6987174153327942,0.9900779724121094,1.3127797842025757,True,35295195aeb1b2db27b41a523783342d,0.48p__0.2p,c4449749f54926e7c0aa04824276d54b,0.48135057608791076
5,0.23,chameleon-unmodified,chameleon-n2277-h0.23-c5-unmodified-0.48p__0.2p,"--model gcn --hidden1 64 --early_stopping 200",470,0.5701755881309509,0.5925928950309753,0.6941387057304382,0.9605473279953003,1.308313012123108,True,35295195aeb1b2db27b41a523783342d,0.48p__0.2p,8698474bd1619be01e65d0bb43352779,0.48135057608791076
5,0.23,chameleon-unmodified,chameleon-n2277-h0.23-c5-unmodified-0.48p__0.2p,"--model gcn --hidden1 64 --early_stopping 40",245,0.56798255443573,0.5569275617599487,0.6456040143966675,1.1121551990509033,1.2825939655303955,True,35295195aeb1b2db27b41a523783342d,0.48p__0.2p,8ac9094ceddec2b43ec2dd482cb07990,0.48135057608791076
5,0.23,chameleon-unmodified,chameleon-n2277-h0.23-c5-unmodified-0.48p__0.2p,"--model gcn --hidden1 64 --early_stopping 100",335,0.5986843109130859,0.5761319994926453,0.6456040143966675,1.0757086277008057,1.2691104412078857,True,35295195aeb1b2db27b41a523783342d,0.48p__0.2p,d82a8681dcfc09d7127c4b999a12e655,0.48135057608791076
5,0.23,chameleon-unmodified,chameleon-n2277-h0.23-c5-unmodified-0.48p__0.2p,"--model gcn --hidden1 64 --early_stopping 200",473,0.6096492409706116,0.6063103079795837,0.6739922165870667,1.0197036266326904,1.263157606124878,True,35295195aeb1b2db27b41a523783342d,0.48p__0.2p,a169cc7bc3ddb25449d58f75914fc1c1,0.48135057608791076
5,0.23,chameleon-unmodified,chameleon-n2277-h0.23-c5-unmodified-0.48p__0.2p,"--model gcn --hidden1 64 --early_stopping 40",202,0.5307018756866455,0.5624145269393921,0.6025638580322266,1.1752455234527588,1.307504415512085,True,35295195aeb1b2db27b41a523783342d,0.48p__0.2p,36fc72be3aa86ebfae5fde433799b0ac,0.48135057608791076
5,0.23,chameleon-unmodified,chameleon-n2277-h0.23-c5-unmodified-0.48p__0.2p,"--model gcn --hidden1 64 --early_stopping 100",336,0.5592106580734253,0.595336377620697,0.6758236885070801,1.071842074394226,1.2791465520858765,True,35295195aeb1b2db27b41a523783342d,0.48p__0.2p,0502baedf5619157a5bd6d87f252c743,0.48135057608791076
5,0.23,chameleon-unmodified,chameleon-n2277-h0.23-c5-unmodified-0.48p__0.2p,"--model gcn --hidden1 64 --early_stopping 200",388,0.56798255443573,0.5871058702468872,0.6877284646034241,1.0425912141799927,1.2813522815704346,True,35295195aeb1b2db27b41a523783342d,0.48p__0.2p,2569e7b2bee4aad67d780c15ed944bc7,0.48135057608791076
5,0.23,chameleon-unmodified,chameleon-n2277-h0.23-c5-unmodified-0.48p__0.2p,"--model gcn --hidden1 64 --early_stopping 40",227,0.6206141710281372,0.5747601985931396,0.6456040143966675,1.1201364994049072,1.3067877292633057,True,35295195aeb1b2db27b41a523783342d,0.48p__0.2p,515d357cdec85ebd7eacff0efd6ad2cb,0.48135057608791076
5,0.23,chameleon-unmodified,chameleon-n2277-h0.23-c5-unmodified-0.48p__0.2p,"--model gcn --hidden1 64 --early_stopping 100",388,0.5942983627319336,0.5925928950309753,0.682233989238739,1.0187089443206787,1.2761199474334717,True,35295195aeb1b2db27b41a523783342d,0.48p__0.2p,2f8ee6e909fc25253ceee00e8f017730,0.48135057608791076
