numClass,h,Feature,Graph Name,Model Args,Train Epoch,Test Acc,Val Acc,Train Acc,Train Loss,Validation Loss,Early Stopping,Graph ID,Split Config,Experiment ID,Clustering Coefficient
5,0.23,chameleon-unmodified,chameleon-n2277-h0.23-c5-unmodified-0.48p__0.2p,"--model mlp_norm --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 0.1 --norm_layers 1",42,0.38377195596694946,0.40740761160850525,0.6620875000953674,1.2070306539535522,1.6108174324035645,True,35295195aeb1b2db27b41a523783342d,0.48p__0.2p,549b11f5d21f4ffe298c7c7ebc84a813,0.48135057608791076
5,0.23,chameleon-unmodified,chameleon-n2277-h0.23-c5-unmodified-0.48p__0.2p,"--model mlp_norm --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 1 --norm_layers 1",42,0.37719303369522095,0.41152283549308777,0.6602559685707092,1.2127324342727661,1.6118513345718384,True,35295195aeb1b2db27b41a523783342d,0.48p__0.2p,fedada38469f69ba936a855a7c511fbb,0.48135057608791076
5,0.23,chameleon-unmodified,chameleon-n2277-h0.23-c5-unmodified-0.48p__0.2p,"--model mlp_norm --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 1 --norm_layers 2",42,0.38377198576927185,0.4087793231010437,0.6575087904930115,1.2217837572097778,1.6146820783615112,True,35295195aeb1b2db27b41a523783342d,0.48p__0.2p,66c937541c1c0efae3eefb4dc9d99779,0.48135057608791076
5,0.23,chameleon-unmodified,chameleon-n2277-h0.23-c5-unmodified-0.48p__0.2p,"--model mlp_norm --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 0.1 --norm_layers 3",42,0.39692988991737366,0.4046640992164612,0.6639189720153809,1.2137326002120972,1.612433910369873,True,35295195aeb1b2db27b41a523783342d,0.48p__0.2p,63b7928f14c751f18c69339f87f412ab,0.48135057608791076
5,0.23,chameleon-unmodified,chameleon-n2277-h0.23-c5-unmodified-0.48p__0.2p,"--model mlp_norm --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 0.1 --norm_layers 2",42,0.3881579339504242,0.3991771340370178,0.6675820350646973,1.2086656093597412,1.611449956893921,True,35295195aeb1b2db27b41a523783342d,0.48p__0.2p,6deabd967effbff2862beafdb8c96311,0.48135057608791076
5,0.23,chameleon-unmodified,chameleon-n2277-h0.23-c5-unmodified-0.48p__0.2p,"--model mlp_norm --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 1 --norm_layers 3",42,0.38377195596694946,0.41015109419822693,0.6538457870483398,1.2381452322006226,1.6150273084640503,True,35295195aeb1b2db27b41a523783342d,0.48p__0.2p,fa3f7175a28e16c9983feef2a10f1256,0.48135057608791076
5,0.23,chameleon-unmodified,chameleon-n2277-h0.23-c5-unmodified-0.48p__0.2p,"--model mlp_norm --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 0.1 --norm_layers 1",42,0.39692988991737366,0.3662553131580353,0.6538457274436951,1.199785828590393,1.6584653854370117,True,35295195aeb1b2db27b41a523783342d,0.48p__0.2p,a7da58c7c1b0baa2d065d3a035309829,0.48135057608791076
5,0.23,chameleon-unmodified,chameleon-n2277-h0.23-c5-unmodified-0.48p__0.2p,"--model mlp_norm --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 1 --norm_layers 1",42,0.3925439119338989,0.37860098481178284,0.6611717343330383,1.205924153327942,1.6537196636199951,True,35295195aeb1b2db27b41a523783342d,0.48p__0.2p,8b6157032f95c23960f7a0a78d61fe2f,0.48135057608791076
5,0.23,chameleon-unmodified,chameleon-n2277-h0.23-c5-unmodified-0.48p__0.2p,"--model mlp_norm --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 1 --norm_layers 2",42,0.4035088121891022,0.36899879574775696,0.642856776714325,1.2209525108337402,1.6527621746063232,True,35295195aeb1b2db27b41a523783342d,0.48p__0.2p,48b2652fbb5f5c9f354c670ad1a7f376,0.48135057608791076
5,0.23,chameleon-unmodified,chameleon-n2277-h0.23-c5-unmodified-0.48p__0.2p,"--model mlp_norm --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 0.1 --norm_layers 3",42,0.385964959859848,0.37585750222206116,0.6611717343330383,1.2145839929580688,1.6487994194030762,True,35295195aeb1b2db27b41a523783342d,0.48p__0.2p,de8d749eea41cb5e826c75b64eb4dd36,0.48135057608791076
5,0.23,chameleon-unmodified,chameleon-n2277-h0.23-c5-unmodified-0.48p__0.2p,"--model mlp_norm --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 0.1 --norm_layers 2",42,0.39912286400794983,0.3676270544528961,0.6611717343330383,1.2058041095733643,1.653502345085144,True,35295195aeb1b2db27b41a523783342d,0.48p__0.2p,b78315ef3d451f9308bfcb7aabcf1ba8,0.48135057608791076
5,0.23,chameleon-unmodified,chameleon-n2277-h0.23-c5-unmodified-0.48p__0.2p,"--model mlp_norm --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 1 --norm_layers 3",42,0.401315838098526,0.3662553131580353,0.6318677663803101,1.2381398677825928,1.6497104167938232,True,35295195aeb1b2db27b41a523783342d,0.48p__0.2p,6b3ee5cc7c1d7323495ebb17b625f012,0.48135057608791076
5,0.23,chameleon-unmodified,chameleon-n2277-h0.23-c5-unmodified-0.48p__0.2p,"--model mlp_norm --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 0.1 --norm_layers 1",42,0.3662281036376953,0.41015109419822693,0.6556772589683533,1.2057690620422363,1.6295444965362549,True,35295195aeb1b2db27b41a523783342d,0.48p__0.2p,48d1ddd5d5f0853c8059a52aa66b66fb,0.48135057608791076
5,0.23,chameleon-unmodified,chameleon-n2277-h0.23-c5-unmodified-0.48p__0.2p,"--model mlp_norm --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 1 --norm_layers 1",42,0.3684210777282715,0.4019206464290619,0.6630032658576965,1.2122209072113037,1.6288763284683228,True,35295195aeb1b2db27b41a523783342d,0.48p__0.2p,ff9cf166c8d23899567350430c3864c6,0.48135057608791076
