Feature,Model Args,Test Acc
squirrel-unmodified,--model mlp_norm --learning_rate 0.02 --weight_decay 0 --hidden1 64 --early_stopping 200 --alpha 0.1 --beta 0.1 --gamma 0.2 --norm_layers 2,0.28530251383781435
squirrel-unmodified,--model mlp_norm --learning_rate 0.02 --weight_decay 0 --hidden1 64 --early_stopping 200 --alpha 0.1 --beta 0.1 --gamma 0.2 --norm_layers 3,0.2860710009932518
squirrel-unmodified,--model mlp_norm --learning_rate 0.02 --weight_decay 0 --hidden1 64 --early_stopping 200 --alpha 0.1 --beta 1 --gamma 0.1 --norm_layers 2,0.2878961652517319
squirrel-unmodified,--model mlp_norm --learning_rate 0.02 --weight_decay 0 --hidden1 64 --early_stopping 200 --alpha 0.1 --beta 1 --gamma 0.1 --norm_layers 3,0.28559070229530337
squirrel-unmodified,--model mlp_norm --learning_rate 0.02 --weight_decay 0 --hidden1 64 --early_stopping 200 --alpha 0.1 --beta 1 --gamma 0.2 --norm_layers 2,0.2860709995031357
squirrel-unmodified,--model mlp_norm --learning_rate 0.02 --weight_decay 0 --hidden1 64 --early_stopping 200 --alpha 0.1 --beta 1 --gamma 0.2 --norm_layers 3,0.2878961652517319
squirrel-unmodified,--model mlp_norm --learning_rate 0.02 --weight_decay 0 --hidden1 64 --early_stopping 200 --alpha 1 --beta 0.1 --gamma 0.1 --norm_layers 2,0.2879922389984131
squirrel-unmodified,--model mlp_norm --learning_rate 0.02 --weight_decay 0 --hidden1 64 --early_stopping 200 --alpha 1 --beta 0.1 --gamma 0.1 --norm_layers 3,0.2835734009742737
squirrel-unmodified,--model mlp_norm --learning_rate 0.02 --weight_decay 0 --hidden1 64 --early_stopping 200 --alpha 1 --beta 0.1 --gamma 0.2 --norm_layers 2,0.28472613990306855
squirrel-unmodified,--model mlp_norm --learning_rate 0.02 --weight_decay 0 --hidden1 64 --early_stopping 200 --alpha 1 --beta 0.1 --gamma 0.2 --norm_layers 3,0.28405371606349944
squirrel-unmodified,--model mlp_norm --learning_rate 0.02 --weight_decay 0 --hidden1 64 --early_stopping 200 --alpha 1 --beta 1 --gamma 0.1 --norm_layers 2,0.28511038422584534
squirrel-unmodified,--model mlp_norm --learning_rate 0.02 --weight_decay 0 --hidden1 64 --early_stopping 200 --alpha 1 --beta 1 --gamma 0.1 --norm_layers 3,0.28376553058624265
squirrel-unmodified,--model mlp_norm --learning_rate 0.02 --weight_decay 0 --hidden1 64 --early_stopping 200 --alpha 1 --beta 1 --gamma 0.2 --norm_layers 2,0.2849182650446892
squirrel-unmodified,--model mlp_norm --learning_rate 0.02 --weight_decay 0 --hidden1 64 --early_stopping 200 --alpha 1 --beta 1 --gamma 0.2 --norm_layers 3,0.2845340222120285
texas-unmodified,--model mlp_norm --learning_rate 0.02 --weight_decay 0 --hidden1 64 --early_stopping 200 --alpha 0.1 --beta 0.1 --gamma 0.1 --norm_layers 2,0.7378377914428711
texas-unmodified,--model mlp_norm --learning_rate 0.02 --weight_decay 0 --hidden1 64 --early_stopping 200 --alpha 0.1 --beta 0.1 --gamma 0.1 --norm_layers 3,0.5864864438772202
texas-unmodified,--model mlp_norm --learning_rate 0.02 --weight_decay 0 --hidden1 64 --early_stopping 200 --alpha 0.1 --beta 0.1 --gamma 0.2 --norm_layers 2,0.6729729309678077
texas-unmodified,--model mlp_norm --learning_rate 0.02 --weight_decay 0 --hidden1 64 --early_stopping 200 --alpha 0.1 --beta 0.1 --gamma 0.2 --norm_layers 3,0.6027026787400246
texas-unmodified,--model mlp_norm --learning_rate 0.02 --weight_decay 0 --hidden1 64 --early_stopping 200 --alpha 0.1 --beta 1 --gamma 0.1 --norm_layers 2,0.7432432055473328
texas-unmodified,--model mlp_norm --learning_rate 0.02 --weight_decay 0 --hidden1 64 --early_stopping 200 --alpha 0.1 --beta 1 --gamma 0.1 --norm_layers 3,0.7378377914428711
texas-unmodified,--model mlp_norm --learning_rate 0.02 --weight_decay 0 --hidden1 64 --early_stopping 200 --alpha 0.1 --beta 1 --gamma 0.2 --norm_layers 2,0.7459459125995636
texas-unmodified,--model mlp_norm --learning_rate 0.02 --weight_decay 0 --hidden1 64 --early_stopping 200 --alpha 0.1 --beta 1 --gamma 0.2 --norm_layers 3,0.740540498495102
texas-unmodified,--model mlp_norm --learning_rate 0.02 --weight_decay 0 --hidden1 64 --early_stopping 200 --alpha 1 --beta 0.1 --gamma 0.1 --norm_layers 2,0.7621621310710907
texas-unmodified,--model mlp_norm --learning_rate 0.02 --weight_decay 0 --hidden1 64 --early_stopping 200 --alpha 1 --beta 0.1 --gamma 0.1 --norm_layers 3,0.7594594240188599
texas-unmodified,--model mlp_norm --learning_rate 0.02 --weight_decay 0 --hidden1 64 --early_stopping 200 --alpha 1 --beta 0.1 --gamma 0.2 --norm_layers 2,0.7648648321628571
texas-unmodified,--model mlp_norm --learning_rate 0.02 --weight_decay 0 --hidden1 64 --early_stopping 200 --alpha 1 --beta 0.1 --gamma 0.2 --norm_layers 3,0.7594594359397888
texas-unmodified,--model mlp_norm --learning_rate 0.02 --weight_decay 0 --hidden1 64 --early_stopping 200 --alpha 1 --beta 1 --gamma 0.1 --norm_layers 2,0.7540540099143982
texas-unmodified,--model mlp_norm --learning_rate 0.02 --weight_decay 0 --hidden1 64 --early_stopping 200 --alpha 1 --beta 1 --gamma 0.1 --norm_layers 3,0.7540540218353271
texas-unmodified,--model mlp_norm --learning_rate 0.02 --weight_decay 0 --hidden1 64 --early_stopping 200 --alpha 1 --beta 1 --gamma 0.2 --norm_layers 2,0.756756716966629
texas-unmodified,--model mlp_norm --learning_rate 0.02 --weight_decay 0 --hidden1 64 --early_stopping 200 --alpha 1 --beta 1 --gamma 0.2 --norm_layers 3,0.7513513147830964
wisconsin-unmodified,--model mlp_norm --learning_rate 0.02 --weight_decay 0 --hidden1 64 --early_stopping 200 --alpha 0.1 --beta 0.1 --gamma 0.1 --norm_layers 2,0.8156862258911133
wisconsin-unmodified,--model mlp_norm --learning_rate 0.02 --weight_decay 0 --hidden1 64 --early_stopping 200 --alpha 0.1 --beta 0.1 --gamma 0.1 --norm_layers 3,0.8196077942848206
