nohup: ignoring input
Using backend: pytorch
cuda:0 pretrained/GGCN_wisconsin_04_14_02_15.pt
Epoch:0237 train loss:0.044 acc:98.85 | val loss:0.441 acc:83.05
Epoch:0238 train loss:0.033 acc:100.00 | val loss:0.413 acc:86.44
Epoch:0239 train loss:0.048 acc:100.00 | val loss:0.417 acc:84.75
Epoch:0240 train loss:0.026 acc:100.00 | val loss:0.405 acc:88.14
Epoch:0241 train loss:0.019 acc:100.00 | val loss:0.408 acc:88.14
Epoch:0242 train loss:0.036 acc:100.00 | val loss:0.461 acc:81.36
Epoch:0243 train loss:0.027 acc:100.00 | val loss:0.544 acc:79.66
Epoch:0244 train loss:0.016 acc:100.00 | val loss:0.610 acc:77.97
Epoch:0245 train loss:0.031 acc:100.00 | val loss:0.572 acc:77.97
Epoch:0246 train loss:0.037 acc:98.85 | val loss:0.460 acc:81.36
Epoch:0247 train loss:0.032 acc:100.00 | val loss:0.404 acc:86.44
Epoch:0248 train loss:0.016 acc:100.00 | val loss:0.424 acc:81.36
Epoch:0249 train loss:0.051 acc:98.85 | val loss:0.409 acc:86.44
Epoch:0250 train loss:0.033 acc:100.00 | val loss:0.393 acc:83.05
Epoch:0251 train loss:0.025 acc:100.00 | val loss:0.424 acc:83.05
Epoch:0252 train loss:0.039 acc:98.85 | val loss:0.445 acc:81.36
Epoch:0253 train loss:0.023 acc:100.00 | val loss:0.456 acc:81.36
Epoch:0254 train loss:0.038 acc:98.85 | val loss:0.429 acc:83.05
Epoch:0255 train loss:0.047 acc:98.85 | val loss:0.395 acc:83.05
Epoch:0256 train loss:0.042 acc:98.85 | val loss:0.421 acc:83.05
Epoch:0257 train loss:0.019 acc:100.00 | val loss:0.447 acc:81.36
Epoch:0258 train loss:0.037 acc:100.00 | val loss:0.427 acc:81.36
Epoch:0259 train loss:0.029 acc:100.00 | val loss:0.416 acc:83.05
Epoch:0260 train loss:0.017 acc:100.00 | val loss:0.445 acc:81.36
Epoch:0261 train loss:0.036 acc:98.85 | val loss:0.474 acc:81.36
Epoch:0262 train loss:0.053 acc:97.70 | val loss:0.469 acc:83.05
Epoch:0263 train loss:0.028 acc:100.00 | val loss:0.473 acc:83.05
Epoch:0264 train loss:0.042 acc:98.85 | val loss:0.446 acc:84.75
Epoch:0265 train loss:0.018 acc:100.00 | val loss:0.418 acc:86.44
Epoch:0266 train loss:0.023 acc:100.00 | val loss:0.401 acc:86.44
Epoch:0267 train loss:0.018 acc:100.00 | val loss:0.383 acc:86.44
Epoch:0268 train loss:0.022 acc:100.00 | val loss:0.369 acc:86.44
Epoch:0269 train loss:0.021 acc:100.00 | val loss:0.349 acc:88.14
Epoch:0270 train loss:0.026 acc:100.00 | val loss:0.343 acc:84.75
Epoch:0271 train loss:0.025 acc:100.00 | val loss:0.352 acc:86.44
Epoch:0272 train loss:0.026 acc:100.00 | val loss:0.369 acc:84.75
Epoch:0273 train loss:0.050 acc:98.85 | val loss:0.361 acc:83.05
Epoch:0274 train loss:0.021 acc:100.00 | val loss:0.366 acc:86.44
Epoch:0275 train loss:0.038 acc:98.85 | val loss:0.371 acc:84.75
Epoch:0276 train loss:0.029 acc:100.00 | val loss:0.370 acc:88.14
Epoch:0277 train loss:0.030 acc:100.00 | val loss:0.370 acc:84.75
Epoch:0278 train loss:0.027 acc:100.00 | val loss:0.367 acc:84.75
Epoch:0279 train loss:0.025 acc:100.00 | val loss:0.371 acc:86.44
Epoch:0280 train loss:0.029 acc:100.00 | val loss:0.377 acc:84.75
Epoch:0281 train loss:0.024 acc:100.00 | val loss:0.394 acc:83.05
Epoch:0282 train loss:0.018 acc:100.00 | val loss:0.419 acc:81.36
Epoch:0283 train loss:0.036 acc:100.00 | val loss:0.433 acc:83.05
Epoch:0284 train loss:0.026 acc:100.00 | val loss:0.443 acc:83.05
Epoch:0285 train loss:0.029 acc:100.00 | val loss:0.452 acc:83.05
Epoch:0286 train loss:0.029 acc:100.00 | val loss:0.433 acc:84.75
Epoch:0287 train loss:0.040 acc:100.00 | val loss:0.412 acc:86.44
Epoch:0288 train loss:0.039 acc:98.85 | val loss:0.412 acc:86.44
Epoch:0289 train loss:0.037 acc:100.00 | val loss:0.422 acc:88.14
Epoch:0290 train loss:0.034 acc:100.00 | val loss:0.421 acc:88.14
Epoch:0291 train loss:0.023 acc:100.00 | val loss:0.422 acc:88.14
Epoch:0292 train loss:0.026 acc:100.00 | val loss:0.436 acc:83.05
Epoch:0293 train loss:0.042 acc:98.85 | val loss:0.452 acc:83.05
Epoch:0294 train loss:0.015 acc:100.00 | val loss:0.472 acc:83.05
Epoch:0295 train loss:0.043 acc:97.70 | val loss:0.474 acc:84.75
Epoch:0296 train loss:0.040 acc:100.00 | val loss:0.488 acc:83.05
Epoch:0297 train loss:0.026 acc:100.00 | val loss:0.486 acc:83.05
Epoch:0298 train loss:0.018 acc:100.00 | val loss:0.476 acc:83.05
Epoch:0299 train loss:0.024 acc:100.00 | val loss:0.476 acc:81.36
Epoch:0300 train loss:0.013 acc:100.00 | val loss:0.492 acc:81.36
Epoch:0301 train loss:0.022 acc:100.00 | val loss:0.492 acc:83.05
Epoch:0302 train loss:0.025 acc:98.85 | val loss:0.487 acc:81.36
Epoch:0303 train loss:0.035 acc:98.85 | val loss:0.514 acc:79.66
Epoch:0304 train loss:0.029 acc:100.00 | val loss:0.549 acc:77.97
Epoch:0305 train loss:0.046 acc:98.85 | val loss:0.496 acc:79.66
Epoch:0306 train loss:0.037 acc:98.85 | val loss:0.454 acc:79.66
Epoch:0307 train loss:0.023 acc:100.00 | val loss:0.442 acc:83.05
Epoch:0308 train loss:0.032 acc:100.00 | val loss:0.417 acc:86.44
Epoch:0309 train loss:0.026 acc:100.00 | val loss:0.398 acc:89.83
Epoch:0310 train loss:0.035 acc:98.85 | val loss:0.380 acc:88.14
Epoch:0311 train loss:0.026 acc:100.00 | val loss:0.408 acc:84.75
Epoch:0312 train loss:0.013 acc:100.00 | val loss:0.489 acc:79.66
Epoch:0313 train loss:0.023 acc:100.00 | val loss:0.566 acc:77.97
Epoch:0314 train loss:0.037 acc:98.85 | val loss:0.569 acc:77.97
Epoch:0315 train loss:0.023 acc:100.00 | val loss:0.518 acc:79.66
Epoch:0316 train loss:0.024 acc:100.00 | val loss:0.474 acc:79.66
Epoch:0317 train loss:0.023 acc:100.00 | val loss:0.427 acc:81.36
Epoch:0318 train loss:0.020 acc:100.00 | val loss:0.391 acc:84.75
Epoch:0319 train loss:0.018 acc:100.00 | val loss:0.381 acc:84.75
Epoch:0320 train loss:0.052 acc:98.85 | val loss:0.397 acc:84.75
Epoch:0321 train loss:0.040 acc:100.00 | val loss:0.388 acc:84.75
Epoch:0322 train loss:0.040 acc:98.85 | val loss:0.397 acc:84.75
Epoch:0323 train loss:0.011 acc:100.00 | val loss:0.515 acc:79.66
Epoch:0324 train loss:0.021 acc:100.00 | val loss:0.645 acc:77.97
Epoch:0325 train loss:0.053 acc:98.85 | val loss:0.553 acc:77.97
Epoch:0326 train loss:0.029 acc:100.00 | val loss:0.431 acc:79.66
Epoch:0327 train loss:0.024 acc:98.85 | val loss:0.380 acc:83.05
Epoch:0328 train loss:0.050 acc:98.85 | val loss:0.377 acc:88.14
Epoch:0329 train loss:0.030 acc:100.00 | val loss:0.380 acc:89.83
Epoch:0330 train loss:0.044 acc:98.85 | val loss:0.387 acc:86.44
Epoch:0331 train loss:0.026 acc:98.85 | val loss:0.468 acc:83.05
Epoch:0332 train loss:0.014 acc:100.00 | val loss:0.572 acc:77.97
Epoch:0333 train loss:0.023 acc:98.85 | val loss:0.630 acc:77.97
Epoch:0334 train loss:0.066 acc:97.70 | val loss:0.489 acc:81.36
Epoch:0335 train loss:0.029 acc:100.00 | val loss:0.395 acc:84.75
Epoch:0336 train loss:0.022 acc:100.00 | val loss:0.371 acc:89.83
Epoch:0337 train loss:0.025 acc:100.00 | val loss:0.382 acc:88.14
Epoch:0338 train loss:0.027 acc:100.00 | val loss:0.418 acc:84.75
Epoch:0339 train loss:0.047 acc:100.00 | val loss:0.471 acc:81.36
Epoch:0340 train loss:0.020 acc:100.00 | val loss:0.586 acc:81.36
Epoch:0341 train loss:0.053 acc:98.85 | val loss:0.564 acc:79.66
Epoch:0342 train loss:0.035 acc:98.85 | val loss:0.495 acc:84.75
Epoch:0343 train loss:0.042 acc:98.85 | val loss:0.443 acc:84.75
Epoch:0344 train loss:0.026 acc:100.00 | val loss:0.443 acc:83.05
Epoch:0345 train loss:0.022 acc:100.00 | val loss:0.472 acc:86.44
Epoch:0346 train loss:0.022 acc:100.00 | val loss:0.479 acc:88.14
Epoch:0347 train loss:0.031 acc:100.00 | val loss:0.462 acc:83.05
Epoch:0348 train loss:0.026 acc:100.00 | val loss:0.510 acc:77.97
Epoch:0349 train loss:0.019 acc:100.00 | val loss:0.588 acc:77.97
Epoch:0350 train loss:0.029 acc:100.00 | val loss:0.652 acc:77.97
Epoch:0351 train loss:0.037 acc:98.85 | val loss:0.584 acc:77.97
Epoch:0352 train loss:0.025 acc:100.00 | val loss:0.484 acc:81.36
Epoch:0353 train loss:0.039 acc:98.85 | val loss:0.437 acc:88.14
Epoch:0354 train loss:0.023 acc:100.00 | val loss:0.477 acc:89.83
Epoch:0355 train loss:0.033 acc:100.00 | val loss:0.476 acc:89.83
Epoch:0356 train loss:0.024 acc:100.00 | val loss:0.454 acc:86.44
Epoch:0357 train loss:0.032 acc:100.00 | val loss:0.461 acc:83.05
Epoch:0358 train loss:0.025 acc:100.00 | val loss:0.521 acc:81.36
Epoch:0359 train loss:0.019 acc:98.85 | val loss:0.598 acc:77.97
Epoch:0360 train loss:0.032 acc:98.85 | val loss:0.594 acc:77.97
Epoch:0361 train loss:0.017 acc:100.00 | val loss:0.541 acc:77.97
Epoch:0362 train loss:0.012 acc:100.00 | val loss:0.472 acc:81.36
Epoch:0363 train loss:0.033 acc:98.85 | val loss:0.416 acc:86.44
Epoch:0364 train loss:0.028 acc:100.00 | val loss:0.450 acc:86.44
Epoch:0365 train loss:0.027 acc:100.00 | val loss:0.499 acc:84.75
Epoch:0366 train loss:0.057 acc:98.85 | val loss:0.404 acc:88.14
Epoch:0367 train loss:0.011 acc:100.00 | val loss:0.456 acc:79.66
Epoch:0368 train loss:0.017 acc:100.00 | val loss:0.622 acc:79.66
Epoch:0369 train loss:0.026 acc:100.00 | val loss:0.691 acc:79.66
Epoch:0370 train loss:0.047 acc:97.70 | val loss:0.528 acc:76.27
5 : 89.19
Epoch:0001 train loss:1.620 acc:12.64 | val loss:1.618 acc:6.78
Epoch:0002 train loss:1.596 acc:12.64 | val loss:1.592 acc:6.78
Epoch:0003 train loss:1.571 acc:20.69 | val loss:1.563 acc:59.32
Epoch:0004 train loss:1.546 acc:51.72 | val loss:1.532 acc:59.32
Epoch:0005 train loss:1.515 acc:51.72 | val loss:1.499 acc:59.32
Epoch:0006 train loss:1.487 acc:51.72 | val loss:1.464 acc:59.32
Epoch:0007 train loss:1.461 acc:51.72 | val loss:1.430 acc:59.32
Epoch:0008 train loss:1.432 acc:51.72 | val loss:1.399 acc:59.32
Epoch:0009 train loss:1.404 acc:51.72 | val loss:1.370 acc:59.32
Epoch:0010 train loss:1.378 acc:51.72 | val loss:1.344 acc:59.32
Epoch:0011 train loss:1.358 acc:51.72 | val loss:1.322 acc:59.32
Epoch:0012 train loss:1.335 acc:51.72 | val loss:1.303 acc:59.32
Epoch:0013 train loss:1.316 acc:51.72 | val loss:1.287 acc:59.32
Epoch:0014 train loss:1.333 acc:51.72 | val loss:1.273 acc:59.32
Epoch:0015 train loss:1.295 acc:51.72 | val loss:1.261 acc:59.32
Epoch:0016 train loss:1.291 acc:51.72 | val loss:1.248 acc:59.32
Epoch:0017 train loss:1.268 acc:51.72 | val loss:1.236 acc:59.32
Epoch:0018 train loss:1.258 acc:51.72 | val loss:1.224 acc:59.32
Epoch:0019 train loss:1.234 acc:51.72 | val loss:1.213 acc:59.32
Epoch:0020 train loss:1.222 acc:51.72 | val loss:1.204 acc:59.32
Epoch:0021 train loss:1.200 acc:51.72 | val loss:1.195 acc:59.32
Epoch:0022 train loss:1.184 acc:51.72 | val loss:1.185 acc:59.32
Epoch:0023 train loss:1.171 acc:52.87 | val loss:1.175 acc:59.32
Epoch:0024 train loss:1.147 acc:55.17 | val loss:1.165 acc:59.32
Epoch:0025 train loss:1.127 acc:52.87 | val loss:1.154 acc:59.32
Epoch:0026 train loss:1.128 acc:54.02 | val loss:1.143 acc:59.32
Epoch:0027 train loss:1.105 acc:52.87 | val loss:1.130 acc:59.32
Epoch:0028 train loss:1.052 acc:59.77 | val loss:1.116 acc:59.32
Epoch:0029 train loss:1.047 acc:57.47 | val loss:1.101 acc:59.32
Epoch:0030 train loss:1.008 acc:57.47 | val loss:1.086 acc:59.32
Epoch:0031 train loss:1.033 acc:60.92 | val loss:1.070 acc:59.32
Epoch:0032 train loss:0.975 acc:64.37 | val loss:1.053 acc:61.02
Epoch:0033 train loss:0.971 acc:59.77 | val loss:1.037 acc:61.02
Epoch:0034 train loss:0.912 acc:70.11 | val loss:1.022 acc:62.71
Epoch:0035 train loss:0.926 acc:67.82 | val loss:1.007 acc:64.41
Epoch:0036 train loss:0.897 acc:71.26 | val loss:0.991 acc:66.10
Epoch:0037 train loss:0.838 acc:75.86 | val loss:0.974 acc:67.80
Epoch:0038 train loss:0.827 acc:73.56 | val loss:0.953 acc:67.80
Epoch:0039 train loss:0.843 acc:75.86 | val loss:0.929 acc:71.19
Epoch:0040 train loss:0.727 acc:79.31 | val loss:0.906 acc:71.19
Epoch:0041 train loss:0.724 acc:78.16 | val loss:0.887 acc:74.58
Epoch:0042 train loss:0.687 acc:78.16 | val loss:0.868 acc:74.58
Epoch:0043 train loss:0.704 acc:78.16 | val loss:0.851 acc:74.58
Epoch:0044 train loss:0.635 acc:79.31 | val loss:0.835 acc:74.58
Epoch:0045 train loss:0.590 acc:81.61 | val loss:0.822 acc:77.97
Epoch:0046 train loss:0.608 acc:80.46 | val loss:0.810 acc:77.97
Epoch:0047 train loss:0.541 acc:90.80 | val loss:0.797 acc:77.97
Epoch:0048 train loss:0.509 acc:89.66 | val loss:0.786 acc:77.97
Epoch:0049 train loss:0.491 acc:86.21 | val loss:0.774 acc:77.97
Epoch:0050 train loss:0.482 acc:90.80 | val loss:0.761 acc:77.97
Epoch:0051 train loss:0.452 acc:86.21 | val loss:0.748 acc:77.97
Epoch:0052 train loss:0.431 acc:89.66 | val loss:0.734 acc:77.97
Epoch:0053 train loss:0.426 acc:89.66 | val loss:0.723 acc:77.97
Epoch:0054 train loss:0.390 acc:93.10 | val loss:0.706 acc:77.97
Epoch:0055 train loss:0.365 acc:86.21 | val loss:0.687 acc:77.97
Epoch:0056 train loss:0.364 acc:93.10 | val loss:0.672 acc:77.97
Epoch:0057 train loss:0.339 acc:93.10 | val loss:0.658 acc:77.97
Epoch:0058 train loss:0.317 acc:95.40 | val loss:0.646 acc:77.97
Epoch:0059 train loss:0.307 acc:96.55 | val loss:0.638 acc:77.97
Epoch:0060 train loss:0.287 acc:96.55 | val loss:0.632 acc:77.97
Epoch:0061 train loss:0.250 acc:95.40 | val loss:0.628 acc:77.97
Epoch:0062 train loss:0.238 acc:95.40 | val loss:0.624 acc:79.66
Epoch:0063 train loss:0.234 acc:97.70 | val loss:0.623 acc:83.05
Epoch:0064 train loss:0.221 acc:98.85 | val loss:0.619 acc:83.05
Epoch:0065 train loss:0.177 acc:98.85 | val loss:0.610 acc:83.05
Epoch:0066 train loss:0.224 acc:96.55 | val loss:0.590 acc:83.05
Epoch:0067 train loss:0.228 acc:97.70 | val loss:0.573 acc:83.05
Epoch:0068 train loss:0.169 acc:98.85 | val loss:0.569 acc:81.36
Epoch:0069 train loss:0.199 acc:97.70 | val loss:0.557 acc:81.36
Epoch:0070 train loss:0.185 acc:98.85 | val loss:0.542 acc:83.05
Epoch:0071 train loss:0.156 acc:98.85 | val loss:0.541 acc:83.05
Epoch:0072 train loss:0.162 acc:100.00 | val loss:0.558 acc:83.05
Epoch:0073 train loss:0.166 acc:97.70 | val loss:0.562 acc:83.05
Epoch:0074 train loss:0.126 acc:98.85 | val loss:0.554 acc:83.05
Epoch:0075 train loss:0.144 acc:98.85 | val loss:0.536 acc:83.05
Epoch:0076 train loss:0.140 acc:98.85 | val loss:0.525 acc:83.05
Epoch:0077 train loss:0.142 acc:97.70 | val loss:0.515 acc:83.05
Epoch:0078 train loss:0.137 acc:98.85 | val loss:0.506 acc:83.05
Epoch:0079 train loss:0.099 acc:100.00 | val loss:0.504 acc:83.05
Epoch:0080 train loss:0.110 acc:98.85 | val loss:0.498 acc:84.75
Epoch:0081 train loss:0.102 acc:100.00 | val loss:0.488 acc:84.75
Epoch:0082 train loss:0.141 acc:98.85 | val loss:0.471 acc:84.75
Epoch:0083 train loss:0.128 acc:97.70 | val loss:0.471 acc:83.05
Epoch:0084 train loss:0.096 acc:98.85 | val loss:0.478 acc:83.05
Epoch:0085 train loss:0.114 acc:98.85 | val loss:0.492 acc:83.05
Epoch:0086 train loss:0.088 acc:100.00 | val loss:0.517 acc:83.05
Epoch:0087 train loss:0.085 acc:100.00 | val loss:0.557 acc:83.05
Epoch:0088 train loss:0.107 acc:100.00 | val loss:0.572 acc:83.05
Epoch:0089 train loss:0.096 acc:100.00 | val loss:0.527 acc:83.05
Epoch:0090 train loss:0.078 acc:100.00 | val loss:0.468 acc:84.75
Epoch:0091 train loss:0.112 acc:97.70 | val loss:0.440 acc:86.44
Epoch:0092 train loss:0.099 acc:100.00 | val loss:0.441 acc:83.05
Epoch:0093 train loss:0.099 acc:98.85 | val loss:0.443 acc:84.75
Epoch:0094 train loss:0.092 acc:100.00 | val loss:0.441 acc:83.05
Epoch:0095 train loss:0.084 acc:98.85 | val loss:0.448 acc:84.75
Epoch:0096 train loss:0.073 acc:100.00 | val loss:0.470 acc:83.05
Epoch:0097 train loss:0.095 acc:98.85 | val loss:0.493 acc:83.05
Epoch:0098 train loss:0.088 acc:100.00 | val loss:0.507 acc:83.05
Epoch:0099 train loss:0.099 acc:98.85 | val loss:0.487 acc:83.05
Epoch:0100 train loss:0.078 acc:98.85 | val loss:0.473 acc:83.05
Epoch:0101 train loss:0.088 acc:98.85 | val loss:0.477 acc:83.05
Epoch:0102 train loss:0.073 acc:97.70 | val loss:0.465 acc:83.05
Epoch:0103 train loss:0.081 acc:98.85 | val loss:0.462 acc:83.05
Epoch:0104 train loss:0.063 acc:100.00 | val loss:0.459 acc:83.05
Epoch:0105 train loss:0.043 acc:100.00 | val loss:0.470 acc:83.05
Epoch:0106 train loss:0.079 acc:100.00 | val loss:0.469 acc:83.05
Epoch:0107 train loss:0.059 acc:100.00 | val loss:0.459 acc:83.05
Epoch:0108 train loss:0.071 acc:98.85 | val loss:0.450 acc:83.05
Epoch:0109 train loss:0.076 acc:98.85 | val loss:0.431 acc:83.05
Epoch:0110 train loss:0.059 acc:100.00 | val loss:0.432 acc:81.36
Epoch:0111 train loss:0.069 acc:98.85 | val loss:0.440 acc:83.05
Epoch:0112 train loss:0.080 acc:98.85 | val loss:0.445 acc:83.05
Epoch:0113 train loss:0.081 acc:98.85 | val loss:0.462 acc:84.75
Epoch:0114 train loss:0.071 acc:100.00 | val loss:0.484 acc:84.75
Epoch:0115 train loss:0.064 acc:100.00 | val loss:0.500 acc:84.75
Epoch:0116 train loss:0.062 acc:100.00 | val loss:0.500 acc:84.75
Epoch:0117 train loss:0.068 acc:98.85 | val loss:0.467 acc:84.75
Epoch:0118 train loss:0.073 acc:98.85 | val loss:0.422 acc:84.75
Epoch:0119 train loss:0.069 acc:100.00 | val loss:0.414 acc:88.14
Epoch:0120 train loss:0.062 acc:100.00 | val loss:0.428 acc:86.44
Epoch:0121 train loss:0.065 acc:100.00 | val loss:0.421 acc:83.05
Epoch:0122 train loss:0.060 acc:100.00 | val loss:0.445 acc:83.05
Epoch:0123 train loss:0.047 acc:100.00 | val loss:0.491 acc:83.05
Epoch:0124 train loss:0.066 acc:98.85 | val loss:0.513 acc:84.75
Epoch:0125 train loss:0.068 acc:98.85 | val loss:0.505 acc:84.75
Epoch:0126 train loss:0.073 acc:100.00 | val loss:0.461 acc:84.75
Epoch:0127 train loss:0.055 acc:100.00 | val loss:0.416 acc:84.75
Epoch:0128 train loss:0.081 acc:98.85 | val loss:0.416 acc:84.75
Epoch:0129 train loss:0.063 acc:98.85 | val loss:0.421 acc:84.75
Epoch:0130 train loss:0.068 acc:98.85 | val loss:0.436 acc:84.75
Epoch:0131 train loss:0.045 acc:100.00 | val loss:0.457 acc:84.75
Epoch:0132 train loss:0.074 acc:98.85 | val loss:0.462 acc:84.75
Epoch:0133 train loss:0.045 acc:100.00 | val loss:0.459 acc:84.75
Epoch:0134 train loss:0.041 acc:100.00 | val loss:0.454 acc:83.05
Epoch:0135 train loss:0.053 acc:98.85 | val loss:0.436 acc:83.05
Epoch:0136 train loss:0.064 acc:98.85 | val loss:0.429 acc:83.05
Epoch:0137 train loss:0.053 acc:100.00 | val loss:0.419 acc:86.44
Epoch:0138 train loss:0.040 acc:100.00 | val loss:0.420 acc:84.75
Epoch:0139 train loss:0.053 acc:100.00 | val loss:0.434 acc:84.75
Epoch:0140 train loss:0.078 acc:98.85 | val loss:0.448 acc:84.75
Epoch:0141 train loss:0.036 acc:100.00 | val loss:0.446 acc:84.75
Epoch:0142 train loss:0.035 acc:100.00 | val loss:0.437 acc:84.75
Epoch:0143 train loss:0.065 acc:97.70 | val loss:0.432 acc:84.75
Epoch:0144 train loss:0.052 acc:100.00 | val loss:0.418 acc:84.75
Epoch:0145 train loss:0.035 acc:100.00 | val loss:0.424 acc:83.05
Epoch:0146 train loss:0.041 acc:100.00 | val loss:0.448 acc:83.05
Epoch:0147 train loss:0.059 acc:100.00 | val loss:0.461 acc:83.05
Epoch:0148 train loss:0.034 acc:100.00 | val loss:0.479 acc:83.05
Epoch:0149 train loss:0.048 acc:100.00 | val loss:0.490 acc:83.05
Epoch:0150 train loss:0.063 acc:100.00 | val loss:0.480 acc:83.05
Epoch:0151 train loss:0.058 acc:98.85 | val loss:0.474 acc:84.75
Epoch:0152 train loss:0.070 acc:98.85 | val loss:0.486 acc:84.75
Epoch:0153 train loss:0.049 acc:100.00 | val loss:0.504 acc:84.75
Epoch:0154 train loss:0.037 acc:100.00 | val loss:0.509 acc:84.75
Epoch:0155 train loss:0.040 acc:100.00 | val loss:0.491 acc:84.75
Epoch:0156 train loss:0.035 acc:100.00 | val loss:0.452 acc:84.75
Epoch:0157 train loss:0.031 acc:100.00 | val loss:0.434 acc:84.75
Epoch:0158 train loss:0.048 acc:98.85 | val loss:0.412 acc:84.75
Epoch:0159 train loss:0.058 acc:98.85 | val loss:0.397 acc:84.75
Epoch:0160 train loss:0.032 acc:100.00 | val loss:0.408 acc:84.75
Epoch:0161 train loss:0.046 acc:98.85 | val loss:0.432 acc:83.05
Epoch:0162 train loss:0.098 acc:97.70 | val loss:0.445 acc:83.05
Epoch:0163 train loss:0.048 acc:100.00 | val loss:0.459 acc:83.05
Epoch:0164 train loss:0.040 acc:100.00 | val loss:0.463 acc:83.05
Epoch:0165 train loss:0.058 acc:98.85 | val loss:0.467 acc:83.05
Epoch:0166 train loss:0.057 acc:98.85 | val loss:0.420 acc:86.44
Epoch:0167 train loss:0.057 acc:97.70 | val loss:0.396 acc:83.05
Epoch:0168 train loss:0.060 acc:98.85 | val loss:0.394 acc:83.05
Epoch:0169 train loss:0.046 acc:98.85 | val loss:0.410 acc:84.75
Epoch:0170 train loss:0.049 acc:100.00 | val loss:0.461 acc:83.05
Epoch:0171 train loss:0.056 acc:98.85 | val loss:0.476 acc:83.05
Epoch:0172 train loss:0.078 acc:97.70 | val loss:0.495 acc:83.05
Epoch:0173 train loss:0.075 acc:98.85 | val loss:0.502 acc:83.05
Epoch:0174 train loss:0.064 acc:97.70 | val loss:0.490 acc:83.05
Epoch:0175 train loss:0.056 acc:100.00 | val loss:0.450 acc:83.05
Epoch:0176 train loss:0.038 acc:100.00 | val loss:0.425 acc:83.05
Epoch:0177 train loss:0.043 acc:100.00 | val loss:0.423 acc:84.75
Epoch:0178 train loss:0.056 acc:98.85 | val loss:0.492 acc:84.75
Epoch:0179 train loss:0.057 acc:98.85 | val loss:0.486 acc:83.05
Epoch:0180 train loss:0.067 acc:98.85 | val loss:0.397 acc:86.44
Epoch:0181 train loss:0.027 acc:100.00 | val loss:0.359 acc:89.83
Epoch:0182 train loss:0.052 acc:98.85 | val loss:0.352 acc:89.83
Epoch:0183 train loss:0.040 acc:100.00 | val loss:0.362 acc:88.14
Epoch:0184 train loss:0.048 acc:100.00 | val loss:0.375 acc:88.14
Epoch:0185 train loss:0.047 acc:100.00 | val loss:0.429 acc:83.05
Epoch:0186 train loss:0.029 acc:100.00 | val loss:0.509 acc:83.05
Epoch:0187 train loss:0.067 acc:97.70 | val loss:0.510 acc:83.05
Epoch:0188 train loss:0.056 acc:98.85 | val loss:0.432 acc:83.05
Epoch:0189 train loss:0.020 acc:100.00 | val loss:0.379 acc:84.75
Epoch:0190 train loss:0.022 acc:100.00 | val loss:0.367 acc:86.44
Epoch:0191 train loss:0.030 acc:100.00 | val loss:0.374 acc:86.44
Epoch:0192 train loss:0.047 acc:100.00 | val loss:0.371 acc:84.75
Epoch:0193 train loss:0.024 acc:100.00 | val loss:0.365 acc:86.44
Epoch:0194 train loss:0.045 acc:100.00 | val loss:0.356 acc:84.75
Epoch:0195 train loss:0.045 acc:98.85 | val loss:0.399 acc:86.44
Epoch:0196 train loss:0.047 acc:100.00 | val loss:0.522 acc:84.75
Epoch:0197 train loss:0.036 acc:100.00 | val loss:0.652 acc:81.36
Epoch:0198 train loss:0.065 acc:100.00 | val loss:0.595 acc:81.36
Epoch:0199 train loss:0.044 acc:98.85 | val loss:0.506 acc:81.36
Epoch:0200 train loss:0.030 acc:100.00 | val loss:0.457 acc:81.36
Epoch:0201 train loss:0.029 acc:100.00 | val loss:0.432 acc:81.36
Epoch:0202 train loss:0.050 acc:98.85 | val loss:0.410 acc:79.66
Epoch:0203 train loss:0.036 acc:100.00 | val loss:0.396 acc:81.36
Epoch:0204 train loss:0.040 acc:100.00 | val loss:0.390 acc:86.44
Epoch:0205 train loss:0.064 acc:97.70 | val loss:0.399 acc:86.44
Epoch:0206 train loss:0.030 acc:100.00 | val loss:0.471 acc:84.75
Epoch:0207 train loss:0.037 acc:98.85 | val loss:0.528 acc:84.75
Epoch:0208 train loss:0.026 acc:100.00 | val loss:0.539 acc:84.75
Epoch:0209 train loss:0.062 acc:98.85 | val loss:0.476 acc:83.05
Epoch:0210 train loss:0.052 acc:98.85 | val loss:0.458 acc:81.36
Epoch:0211 train loss:0.053 acc:98.85 | val loss:0.452 acc:81.36
Epoch:0212 train loss:0.047 acc:98.85 | val loss:0.457 acc:81.36
Epoch:0213 train loss:0.043 acc:100.00 | val loss:0.452 acc:81.36
Epoch:0214 train loss:0.031 acc:98.85 | val loss:0.471 acc:83.05
Epoch:0215 train loss:0.059 acc:98.85 | val loss:0.460 acc:84.75
Epoch:0216 train loss:0.034 acc:98.85 | val loss:0.473 acc:84.75
Epoch:0217 train loss:0.024 acc:100.00 | val loss:0.504 acc:84.75
Epoch:0218 train loss:0.021 acc:100.00 | val loss:0.551 acc:83.05
Epoch:0219 train loss:0.038 acc:98.85 | val loss:0.588 acc:83.05
Epoch:0220 train loss:0.047 acc:100.00 | val loss:0.544 acc:84.75
Epoch:0221 train loss:0.066 acc:98.85 | val loss:0.446 acc:83.05
Epoch:0222 train loss:0.038 acc:98.85 | val loss:0.428 acc:79.66
Epoch:0223 train loss:0.039 acc:98.85 | val loss:0.453 acc:81.36
