,dataset,lr,dropout,early_stopping,weight_decay,alpha,beta,gamma,norm_func_id,norm_layers,orders_func_id,orders,accuracy
30,wisconsin,0.01,0.1,200,0.0001,10.0,0.01,0.7,1,2,3,3,0.8568627450980392
31,wisconsin,0.01,0.1,200,0.0001,1.0,0.05,0.7,1,2,3,3,0.8588235294117647
32,wisconsin,0.01,0.1,200,0.0001,1.0,0.1,0.7,1,2,3,3,0.8588235294117647
33,wisconsin,0.01,0.1,200,0.0001,10.0,0.0,0.7,1,2,3,3,0.8588235294117647
0,wisconsin,0.01,0.2,200,0.001,1.0,0.1,0.6,1,2,3,3,0.8254901960784313
1,wisconsin,0.01,0.3,200,0.001,1.0,0.1,0.8,1,2,3,3,0.8254901960784313
2,wisconsin,0.01,0.3,200,1e-05,1.0,0.1,0.6,1,2,3,3,0.8313725490196078
3,wisconsin,0.01,0.3,200,0.001,1.0,0.1,0.7,1,2,3,3,0.8313725490196078
4,wisconsin,0.01,0.2,200,0.001,1.0,0.1,0.7,1,2,3,3,0.8333333333333333
5,wisconsin,0.01,0.3,200,1e-05,1.0,0.1,0.7,1,2,3,3,0.8333333333333333
6,wisconsin,0.01,0.3,200,0.0005,1.0,0.1,0.6,1,2,3,3,0.8333333333333333
7,wisconsin,0.01,0.3,200,0.0005,1.0,0.1,0.8,1,2,3,3,0.8333333333333333
8,wisconsin,0.01,0.3,200,0.001,1.0,0.1,0.6,1,2,3,3,0.8333333333333333
9,wisconsin,0.01,0.1,200,0.001,1.0,0.1,0.7,1,2,3,3,0.8352941176470587
10,wisconsin,0.01,0.1,200,0.001,1.0,0.1,0.8,1,2,3,3,0.8352941176470587
11,wisconsin,0.01,0.3,200,0.0005,1.0,0.1,0.7,1,2,3,3,0.8352941176470587
12,wisconsin,0.01,0.1,200,0.0005,1.0,0.1,0.7,1,2,3,3,0.8372549019607842
13,wisconsin,0.01,0.1,200,0.001,1.0,0.1,0.6,1,2,3,3,0.8372549019607842
14,wisconsin,0.01,0.2,200,1e-05,1.0,0.1,0.8,1,2,3,3,0.8372549019607842
15,wisconsin,0.01,0.2,200,0.0005,1.0,0.1,0.6,1,2,3,3,0.8372549019607842
16,wisconsin,0.01,0.2,200,0.001,1.0,0.1,0.8,1,2,3,3,0.8372549019607842
17,wisconsin,0.01,0.3,200,1e-05,1.0,0.1,0.8,1,2,3,3,0.8372549019607842
18,wisconsin,0.01,0.1,200,0.0005,1.0,0.1,0.6,1,2,3,3,0.8392156862745097
19,wisconsin,0.01,0.2,200,1e-05,1.0,0.1,0.6,1,2,3,3,0.8392156862745097
20,wisconsin,0.01,0.2,200,0.0005,1.0,0.1,0.7,1,2,3,3,0.8411764705882352
21,wisconsin,0.01,0.0,200,0.001,1.0,0.1,0.7,1,2,3,3,0.8431372549019607
22,wisconsin,0.01,0.2,200,1e-05,1.0,0.1,0.7,1,2,3,3,0.8431372549019607
23,wisconsin,0.01,0.2,200,0.0005,1.0,0.1,0.8,1,2,3,3,0.8431372549019607
24,wisconsin,0.01,0.0,200,0.001,1.0,0.1,0.6,1,2,3,3,0.8431372549019608
25,wisconsin,0.01,0.1,200,1e-05,1.0,0.1,0.7,1,2,3,3,0.8450980392156862
26,wisconsin,0.01,0.1,200,0.0005,1.0,0.1,0.8,1,2,3,3,0.8450980392156862
27,wisconsin,0.01,0.3,200,0.0001,1.0,0.1,0.8,1,2,3,3,0.8450980392156862
28,wisconsin,0.01,0.0,200,0.001,1.0,0.1,0.8,1,2,3,3,0.8450980392156863
29,wisconsin,0.01,0.1,200,0.0001,1.0,0.1,0.6,1,2,3,3,0.8470588235294116
30,wisconsin,0.01,0.1,200,1e-05,1.0,0.1,0.6,1,2,3,3,0.8490196078431371
31,wisconsin,0.01,0.2,200,0.0001,1.0,0.1,0.6,1,2,3,3,0.8490196078431371
32,wisconsin,0.01,0.3,200,5e-05,1.0,0.1,0.7,1,2,3,3,0.8490196078431371
33,wisconsin,0.01,0.1,200,1e-05,1.0,0.1,0.8,1,2,3,3,0.8490196078431372
34,wisconsin,0.01,0.3,200,5e-05,1.0,0.1,0.8,1,2,3,3,0.8509803921568626
35,wisconsin,0.01,0.3,200,0.0001,1.0,0.1,0.6,1,2,3,3,0.8509803921568626
36,wisconsin,0.01,0.0,200,0.0005,1.0,0.1,0.6,1,2,3,3,0.8509803921568627
37,wisconsin,0.01,0.0,200,0.0005,1.0,0.1,0.7,1,2,3,3,0.8509803921568627
38,wisconsin,0.01,0.0,200,0.0005,1.0,0.1,0.8,1,2,3,3,0.8509803921568627
39,wisconsin,0.01,0.1,200,5e-05,1.0,0.1,0.8,1,2,3,3,0.8529411764705882
40,wisconsin,0.01,0.2,200,0.0001,1.0,0.1,0.8,1,2,3,3,0.8529411764705882
41,wisconsin,0.01,0.3,200,0.0001,1.0,0.1,0.7,1,2,3,3,0.8529411764705882
42,wisconsin,0.01,0.0,200,1e-05,1.0,0.1,0.7,1,2,3,3,0.8549019607843136
43,wisconsin,0.01,0.1,200,0.0001,1.0,0.1,0.8,1,2,3,3,0.8549019607843136
44,wisconsin,0.01,0.0,200,0.0001,1.0,0.1,0.6,1,2,3,3,0.8549019607843137
45,wisconsin,0.01,0.2,200,5e-05,1.0,0.1,0.6,1,2,3,3,0.8568627450980391
46,wisconsin,0.01,0.2,200,5e-05,1.0,0.1,0.8,1,2,3,3,0.8568627450980391
47,wisconsin,0.01,0.0,200,0.0001,1.0,0.1,0.7,1,2,3,3,0.8568627450980392
48,wisconsin,0.01,0.1,200,5e-05,1.0,0.1,0.6,1,2,3,3,0.8568627450980392
49,wisconsin,0.01,0.2,200,0.0001,1.0,0.1,0.7,1,2,3,3,0.8568627450980392
50,wisconsin,0.01,0.3,200,5e-05,1.0,0.1,0.6,1,2,3,3,0.8568627450980392
51,wisconsin,0.01,0.2,200,5e-05,1.0,0.1,0.7,1,2,3,3,0.8588235294117645
52,wisconsin,0.01,0.0,200,1e-05,1.0,0.1,0.8,1,2,3,3,0.8588235294117647
53,wisconsin,0.01,0.0,200,0.0001,1.0,0.1,0.8,1,2,3,3,0.8588235294117647
54,wisconsin,0.01,0.1,200,5e-05,1.0,0.1,0.7,1,2,3,3,0.8588235294117647
55,wisconsin,0.01,0.1,200,0.0001,1.0,0.1,0.7,1,2,3,3,0.8588235294117647
56,wisconsin,0.01,0.0,200,5e-05,1.0,0.1,0.8,1,2,3,3,0.8588235294117649
57,wisconsin,0.01,0.0,200,5e-05,1.0,0.1,0.7,1,2,3,3,0.8607843137254901
58,wisconsin,0.01,0.0,200,5e-05,1.0,0.1,0.6,1,2,3,3,0.8627450980392158
59,wisconsin,0.01,0.0,200,1e-05,1.0,0.1,0.6,1,2,3,3,0.8647058823529411
0,wisconsin,0.01,0.0,200,1e-05,1.0,0.1,0.6,1,2,3,5,0.8490196078431372
1,wisconsin,0.01,0.0,200,1e-05,1.0,0.1,0.6,1,2,3,4,0.8549019607843137
2,wisconsin,0.01,0.0,200,1e-05,1.0,0.1,0.6,1,2,3,2,0.8588235294117647
3,wisconsin,0.01,0.0,200,1e-05,1.0,0.1,0.6,1,2,3,1,0.8627450980392156
4,wisconsin,0.01,0.0,200,1e-05,1.0,0.1,0.6,1,2,3,3,0.8647058823529411
0,wisconsin,0.01,0.0,200,1e-05,0.0,1.5,0.6,1,2,3,3,0.792156862745098
1,wisconsin,0.01,0.0,200,1e-05,0.0,2.0,0.6,1,2,3,3,0.792156862745098
2,wisconsin,0.01,0.0,200,1e-05,0.01,2.0,0.6,1,2,3,3,0.7921568627450981
3,wisconsin,0.01,0.0,200,1e-05,0.1,2.0,0.6,1,2,3,3,0.7941176470588236
4,wisconsin,0.01,0.0,200,1e-05,0.05,2.0,0.6,1,2,3,3,0.796078431372549
5,wisconsin,0.01,0.0,200,1e-05,0.01,1.5,0.6,1,2,3,3,0.7960784313725491
6,wisconsin,0.01,0.0,200,1e-05,0.05,1.5,0.6,1,2,3,3,0.7980392156862745
7,wisconsin,0.01,0.0,200,1e-05,0.0,1.0,0.6,1,2,3,3,0.8176470588235294
8,wisconsin,0.01,0.0,200,1e-05,0.01,1.0,0.6,1,2,3,3,0.8176470588235294
9,wisconsin,0.01,0.0,200,1e-05,0.05,1.0,0.6,1,2,3,3,0.8176470588235294
10,wisconsin,0.01,0.0,200,1e-05,0.1,1.5,0.6,1,2,3,3,0.8196078431372549
11,wisconsin,0.01,0.0,200,1e-05,0.5,2.0,0.6,1,2,3,3,0.8196078431372549
12,wisconsin,0.01,0.0,200,1e-05,0.1,1.0,0.6,1,2,3,3,0.8215686274509804
13,wisconsin,0.01,0.0,200,1e-05,2.0,2.0,0.6,1,2,3,3,0.8215686274509804
14,wisconsin,0.01,0.0,200,1e-05,1.5,2.0,0.6,1,2,3,3,0.8254901960784313
15,wisconsin,0.01,0.0,200,1e-05,0.5,1.5,0.6,1,2,3,3,0.8274509803921568
16,wisconsin,0.01,0.0,200,1e-05,1.0,1.5,0.6,1,2,3,3,0.8294117647058823
17,wisconsin,0.01,0.0,200,1e-05,1.0,2.0,0.6,1,2,3,3,0.8294117647058823
18,wisconsin,0.01,0.0,200,1e-05,1.5,1.5,0.6,1,2,3,3,0.8313725490196078
19,wisconsin,0.01,0.0,200,1e-05,0.5,1.0,0.6,1,2,3,3,0.8372549019607842
20,wisconsin,0.01,0.0,200,1e-05,0.0,0.5,0.6,1,2,3,3,0.8392156862745097
21,wisconsin,0.01,0.0,200,1e-05,0.01,0.5,0.6,1,2,3,3,0.8392156862745097
22,wisconsin,0.01,0.0,200,1e-05,2.0,1.0,0.6,1,2,3,3,0.8392156862745097
23,wisconsin,0.01,0.0,200,1e-05,1.0,1.0,0.6,1,2,3,3,0.8392156862745098
24,wisconsin,0.01,0.0,200,1e-05,2.0,1.5,0.6,1,2,3,3,0.8392156862745098
25,wisconsin,0.01,0.0,200,1e-05,0.05,0.5,0.6,1,2,3,3,0.8431372549019607
26,wisconsin,0.01,0.0,200,1e-05,1.5,1.0,0.6,1,2,3,3,0.8431372549019607
27,wisconsin,0.01,0.0,200,1e-05,0.1,0.5,0.6,1,2,3,3,0.8431372549019608
28,wisconsin,0.01,0.0,200,1e-05,2.0,0.5,0.6,1,2,3,3,0.8450980392156862
29,wisconsin,0.01,0.0,200,1e-05,1.0,0.5,0.6,1,2,3,3,0.8470588235294118
30,wisconsin,0.01,0.0,200,1e-05,0.5,0.5,0.6,1,2,3,3,0.8490196078431372
31,wisconsin,0.01,0.0,200,1e-05,1.5,0.1,0.6,1,2,3,3,0.8490196078431372
32,wisconsin,0.01,0.0,200,1e-05,1.5,0.5,0.6,1,2,3,3,0.8509803921568627
33,wisconsin,0.01,0.0,200,1e-05,1.5,0.0,0.6,1,2,3,3,0.8529411764705882
34,wisconsin,0.01,0.0,200,1e-05,1.0,0.01,0.6,1,2,3,3,0.8549019607843137
35,wisconsin,0.01,0.0,200,1e-05,1.5,0.05,0.6,1,2,3,3,0.8568627450980392
36,wisconsin,0.01,0.0,200,1e-05,0.5,0.1,0.6,1,2,3,3,0.8588235294117647
37,wisconsin,0.01,0.0,200,1e-05,1.5,0.01,0.6,1,2,3,3,0.8588235294117647
38,wisconsin,0.01,0.0,200,1e-05,0.05,0.0,0.6,1,2,3,3,0.8588235294117649
39,wisconsin,0.01,0.0,200,1e-05,2.0,0.0,0.6,1,2,3,3,0.8588235294117649
40,wisconsin,0.01,0.0,200,1e-05,0.0,0.01,0.6,1,2,3,3,0.8607843137254901
41,wisconsin,0.01,0.0,200,1e-05,0.5,0.0,0.6,1,2,3,3,0.8607843137254901
42,wisconsin,0.01,0.0,200,1e-05,0.5,0.01,0.6,1,2,3,3,0.8607843137254901
43,wisconsin,0.01,0.0,200,1e-05,0.5,0.05,0.6,1,2,3,3,0.8607843137254901
44,wisconsin,0.01,0.0,200,1e-05,1.0,0.05,0.6,1,2,3,3,0.8607843137254901
45,wisconsin,0.01,0.0,200,1e-05,0.1,0.01,0.6,1,2,3,3,0.8607843137254904
46,wisconsin,0.01,0.0,200,1e-05,0.1,0.05,0.6,1,2,3,3,0.8607843137254904
47,wisconsin,0.01,0.0,200,1e-05,2.0,0.01,0.6,1,2,3,3,0.8607843137254904
48,wisconsin,0.01,0.0,200,1e-05,0.05,0.1,0.6,1,2,3,3,0.8627450980392158
49,wisconsin,0.01,0.0,200,1e-05,2.0,0.05,0.6,1,2,3,3,0.8627450980392158
50,wisconsin,0.01,0.0,200,1e-05,0.0,0.1,0.6,1,2,3,3,0.8647058823529411
