,dataset,lr,dropout,early_stopping,weight_decay,alpha,beta,gamma,norm_layers,orders,accuracy
295,texas,0.05,0.4,200,5e-05,1.0,0.1,0.2,2,3,0.7999999999999999
296,texas,0.05,0.2,200,1e-06,1.0,0.1,0.4,2,3,0.8
297,texas,0.05,0.2,200,1e-06,1.0,0.1,0.6,2,3,0.8
298,texas,0.05,0.2,200,1e-06,1.0,0.1,0.8,2,3,0.8
299,texas,0.05,0.4,200,1e-06,1.0,0.1,0.6,2,3,0.8
300,texas,0.05,0.4,200,5e-05,1.0,0.1,0.4,2,3,0.8
301,texas,0.05,0.4,200,1e-06,1.0,0.1,0.8,2,3,0.8027027027027028
302,texas,0.05,0.6,200,1e-06,1.0,0.1,0.4,2,3,0.8027027027027028
303,texas,0.05,0.6,200,5e-05,1.0,0.1,0.8,2,3,0.8027027027027028
304,texas,0.05,0.6,200,5e-05,1.0,0.1,0.2,2,3,0.8054054054054053
305,texas,0.05,0.8,200,5e-05,1.0,0.1,0.2,2,3,0.8054054054054054
306,texas,0.05,0.6,200,1e-06,1.0,0.1,0.8,2,3,0.8054054054054056
307,texas,0.05,0.4,200,5e-05,1.0,0.1,0.8,2,3,0.8081081081081081
308,texas,0.05,0.6,200,1e-06,1.0,0.1,0.6,2,3,0.8081081081081083
309,texas,0.05,0.2,200,5e-05,1.0,0.1,0.6,2,3,0.8108108108108107
310,texas,0.05,0.4,200,1e-06,1.0,0.1,0.2,2,3,0.8108108108108109
311,texas,0.05,0.2,200,1e-06,1.0,0.1,0.2,2,3,0.8135135135135135
312,texas,0.05,0.2,200,5e-05,1.0,0.1,0.2,2,3,0.8135135135135135
313,texas,0.05,0.6,200,5e-05,1.0,0.1,0.4,2,3,0.8162162162162163
314,texas,0.05,0.6,200,5e-05,1.0,0.1,0.6,2,3,0.8162162162162163
315,texas,0.05,0.2,200,5e-05,1.0,0.1,0.4,2,3,0.818918918918919
316,texas,0.05,0.2,200,5e-05,1.0,0.1,0.8,2,3,0.818918918918919
317,wisconsin,0.05,0.2,200,1e-07,1.0,0.1,0.2,2,3,0.8176470588235294
318,wisconsin,0.05,0.4,200,1e-07,1.0,0.1,0.2,2,3,0.8176470588235294
319,wisconsin,0.05,0.4,200,1e-07,1.0,0.1,0.4,2,3,0.8196078431372549
320,wisconsin,0.05,0.6,200,1e-07,1.0,0.1,0.2,2,3,0.8196078431372549
321,wisconsin,0.05,0.6,200,1e-07,1.0,0.1,0.4,2,3,0.8196078431372549
322,wisconsin,0.05,0.6,200,1e-07,1.0,0.1,0.6,2,3,0.8196078431372549
323,wisconsin,0.05,0.4,200,1e-07,1.0,0.1,0.6,2,3,0.8235294117647058
324,wisconsin,0.05,0.6,200,1e-07,1.0,0.1,0.8,2,3,0.8235294117647058
325,wisconsin,0.05,0.8,200,1e-07,1.0,0.1,0.2,2,3,0.8235294117647058
326,wisconsin,0.05,0.8,200,1e-07,1.0,0.1,0.4,2,3,0.8254901960784313
327,wisconsin,0.05,0.8,200,1e-07,1.0,0.1,0.8,2,3,0.8274509803921568
328,wisconsin,0.05,0.8,200,1e-07,1.0,0.1,0.6,2,3,0.8294117647058823
329,wisconsin,0.05,0.4,200,1e-07,1.0,0.1,0.8,2,3,0.8313725490196078
330,wisconsin,0.05,0.2,200,1e-07,1.0,0.1,0.4,2,3,0.8333333333333333
331,wisconsin,0.05,0.2,200,1e-07,1.0,0.1,0.8,2,3,0.8372549019607843
332,wisconsin,0.05,0.8,200,1e-06,1.0,0.1,0.4,2,3,0.8372549019607843
333,wisconsin,0.05,0.8,200,1e-06,1.0,0.1,0.8,2,3,0.8392156862745097
334,wisconsin,0.05,0.2,200,1e-07,1.0,0.1,0.6,2,3,0.8392156862745098
335,wisconsin,0.05,0.8,200,1e-06,1.0,0.1,0.2,2,3,0.8392156862745098
336,wisconsin,0.05,0.6,200,5e-05,1.0,0.1,0.6,2,3,0.8431372549019607
337,wisconsin,0.05,0.8,200,1e-06,1.0,0.1,0.6,2,3,0.8431372549019608
338,wisconsin,0.05,0.6,200,1e-06,1.0,0.1,0.2,2,3,0.8450980392156862
339,wisconsin,0.05,0.2,200,5e-05,1.0,0.1,0.2,2,3,0.8470588235294116
340,wisconsin,0.05,0.6,200,1e-06,1.0,0.1,0.4,2,3,0.8490196078431372
341,wisconsin,0.05,0.2,200,5e-05,1.0,0.1,0.6,2,3,0.8490196078431372
342,wisconsin,0.05,0.2,200,1e-06,1.0,0.1,0.2,2,3,0.8509803921568626
343,wisconsin,0.05,0.4,200,5e-05,1.0,0.1,0.2,2,3,0.8509803921568626
344,wisconsin,0.05,0.6,200,5e-05,1.0,0.1,0.4,2,3,0.8509803921568626
345,wisconsin,0.05,0.6,200,1e-06,1.0,0.1,0.8,2,3,0.8509803921568627
346,wisconsin,0.05,0.4,200,5e-05,1.0,0.1,0.6,2,3,0.8509803921568627
347,wisconsin,0.05,0.4,200,1e-06,1.0,0.1,0.2,2,3,0.8529411764705881
348,wisconsin,0.05,0.6,200,1e-06,1.0,0.1,0.6,2,3,0.8529411764705881
349,wisconsin,0.05,0.6,200,5e-05,1.0,0.1,0.2,2,3,0.8529411764705881
350,wisconsin,0.05,0.2,200,5e-05,1.0,0.1,0.8,2,3,0.8529411764705882
351,wisconsin,0.05,0.4,200,1e-06,1.0,0.1,0.4,2,3,0.8549019607843136
352,wisconsin,0.05,0.2,200,5e-05,1.0,0.1,0.4,2,3,0.8549019607843136
353,wisconsin,0.05,0.4,200,5e-05,1.0,0.1,0.4,2,3,0.8549019607843137
354,wisconsin,0.05,0.2,200,1e-06,1.0,0.1,0.4,2,3,0.8568627450980392
355,wisconsin,0.05,0.4,200,1e-06,1.0,0.1,0.8,2,3,0.8568627450980392
356,wisconsin,0.05,0.4,200,5e-05,1.0,0.1,0.8,2,3,0.8568627450980392
357,wisconsin,0.05,0.2,200,1e-06,1.0,0.1,0.8,2,3,0.8588235294117647
358,wisconsin,0.05,0.6,200,5e-05,1.0,0.1,0.8,2,3,0.8607843137254901
359,wisconsin,0.05,0.8,200,5e-05,1.0,0.1,0.2,2,3,0.8607843137254901
360,wisconsin,0.05,0.4,200,1e-06,1.0,0.1,0.6,2,3,0.8627450980392158
361,wisconsin,0.05,0.2,200,1e-06,1.0,0.1,0.6,2,3,0.8647058823529411
