,dataset,lr,dropout,early_stopping,weight_decay,alpha,beta,gamma,norm_func_id,norm_layers,orders_func_id,orders,accuracy
60,chameleon,0.1,0.9,40,5e-05,1.0,10000.0,0.9,2,2,3,3,0.5067982456140351
61,chameleon,0.1,0.9,40,0.0001,1.0,10000.0,0.9,2,2,3,3,0.5067982456140351
62,chameleon,0.01,0.1,40,0.0,1.0,10000.0,0.9,2,2,3,3,0.5067982456140351
63,chameleon,0.01,0.1,40,1e-06,1.0,10000.0,0.9,2,2,3,3,0.5067982456140352
64,chameleon,0.01,0.1,40,1e-07,1.0,10000.0,0.9,2,2,3,3,0.5081140350877191
65,chameleon,0.05,0.7,40,0.0005,1.0,10000.0,0.9,2,2,3,3,0.5083333333333332
66,chameleon,0.05,0.1,40,1e-07,1.0,10000.0,0.9,2,2,3,3,0.5092105263157894
67,chameleon,0.1,0.7,40,1e-06,1.0,10000.0,0.9,2,2,3,3,0.5094298245614034
68,chameleon,0.05,0.1,40,0.0,1.0,10000.0,0.9,2,2,3,3,0.5094298245614035
69,chameleon,0.05,0.5,40,1e-06,1.0,10000.0,0.9,2,2,3,3,0.5096491228070175
70,chameleon,0.1,0.3,40,1e-07,1.0,10000.0,0.9,2,2,3,3,0.5105263157894736
71,chameleon,0.05,0.3,40,1e-07,1.0,10000.0,0.9,2,2,3,3,0.5114035087719297
72,chameleon,0.05,0.3,40,0.0,1.0,10000.0,0.9,2,2,3,3,0.5120614035087719
73,chameleon,0.1,0.3,40,0.0,1.0,10000.0,0.9,2,2,3,3,0.512280701754386
74,chameleon,0.1,0.5,40,1e-07,1.0,10000.0,0.9,2,2,3,3,0.5129385964912281
75,chameleon,0.1,0.5,40,0.0,1.0,10000.0,0.9,2,2,3,3,0.5140350877192982
76,chameleon,0.05,0.5,40,1e-07,1.0,10000.0,0.9,2,2,3,3,0.5151315789473685
77,chameleon,0.05,0.7,40,0.0,1.0,10000.0,0.9,2,2,3,3,0.5155701754385965
78,chameleon,0.05,0.9,40,0.0005,1.0,10000.0,0.9,2,2,3,3,0.5155701754385965
79,chameleon,0.05,0.7,40,1e-07,1.0,10000.0,0.9,2,2,3,3,0.5160087719298245
80,chameleon,0.05,0.7,40,1e-06,1.0,10000.0,0.9,2,2,3,3,0.5166666666666667
81,chameleon,0.05,0.5,40,0.0,1.0,10000.0,0.9,2,2,3,3,0.5171052631578947
82,chameleon,0.1,0.7,40,1e-07,1.0,10000.0,0.9,2,2,3,3,0.5192982456140351
83,chameleon,0.1,0.7,40,0.0,1.0,10000.0,0.9,2,2,3,3,0.519736842105263
84,chameleon,0.1,0.9,40,1e-06,1.0,10000.0,0.9,2,2,3,3,0.5278508771929824
85,chameleon,0.1,0.9,40,1e-07,1.0,10000.0,0.9,2,2,3,3,0.5317982456140351
86,chameleon,0.05,0.9,40,0.0,1.0,10000.0,0.9,2,2,3,3,0.5317982456140352
87,chameleon,0.05,0.9,40,1e-07,1.0,10000.0,0.9,2,2,3,3,0.5322368421052631
88,chameleon,0.05,0.9,40,1e-06,1.0,10000.0,0.9,2,2,3,3,0.5335526315789473
89,chameleon,0.1,0.9,40,0.0,1.0,10000.0,0.9,2,2,3,3,0.5350877192982456
90,citeseer,0.1,0.1,40,0.0001,1.0,10000.0,0.5,2,2,3,3,0.6999415503764272
91,citeseer,0.1,0.1,40,5e-05,1.0,10000.0,0.5,2,2,3,3,0.7029595964440101
92,citeseer,0.1,0.3,40,1e-06,1.0,10000.0,0.5,2,2,3,3,0.7060200558847609
93,citeseer,0.1,0.1,40,1e-07,1.0,10000.0,0.5,2,2,3,3,0.7064257182750644
94,citeseer,0.1,0.3,40,0.0,1.0,10000.0,0.5,2,2,3,3,0.7077786307094938
95,citeseer,0.1,0.1,40,1e-06,1.0,10000.0,0.5,2,2,3,3,0.7083148406784664
96,citeseer,0.1,0.1,40,0.0,1.0,10000.0,0.5,2,2,3,3,0.7084690914757218
97,citeseer,0.1,0.3,40,5e-05,1.0,10000.0,0.5,2,2,3,3,0.7119134921242318
98,citeseer,0.05,0.1,40,0.0005,1.0,10000.0,0.5,2,2,3,3,0.714059147446416
99,citeseer,0.1,0.5,40,0.0,1.0,10000.0,0.5,2,2,3,3,0.7150494329770611
100,citeseer,0.05,0.1,40,0.0,1.0,10000.0,0.5,2,2,3,3,0.7160986435704738
101,citeseer,0.1,0.5,40,0.0005,1.0,10000.0,0.5,2,2,3,3,0.7163809708571545
102,citeseer,0.1,0.5,40,1e-07,1.0,10000.0,0.5,2,2,3,3,0.7177622808119632
103,citeseer,0.05,0.1,40,1e-07,1.0,10000.0,0.5,2,2,3,3,0.7184204905384223
104,citeseer,0.1,0.3,40,1e-07,1.0,10000.0,0.5,2,2,3,3,0.7186690892614144
105,citeseer,0.05,0.3,40,0.0005,1.0,10000.0,0.5,2,2,3,3,0.7188325258543685
106,citeseer,0.05,0.5,40,0.0005,1.0,10000.0,0.5,2,2,3,3,0.7190933909105357
107,citeseer,0.1,0.5,40,1e-06,1.0,10000.0,0.5,2,2,3,3,0.7199545796771311
108,citeseer,0.1,0.1,40,0.0005,1.0,10000.0,0.5,2,2,3,3,0.720227644063817
109,citeseer,0.05,0.1,40,0.0001,1.0,10000.0,0.5,2,2,3,3,0.7207125769577801
110,citeseer,0.05,0.1,40,5e-05,1.0,10000.0,0.5,2,2,3,3,0.7216984975903825
111,citeseer,0.05,0.1,40,1e-06,1.0,10000.0,0.5,2,2,3,3,0.7226457413514729
112,citeseer,0.05,0.3,40,1e-06,1.0,10000.0,0.5,2,2,3,3,0.7226478326587434
113,citeseer,0.05,0.3,40,0.0001,1.0,10000.0,0.5,2,2,3,3,0.7235488573430164
114,citeseer,0.1,0.3,40,0.0005,1.0,10000.0,0.5,2,2,3,3,0.7241544739261468
115,citeseer,0.05,0.3,40,0.0,1.0,10000.0,0.5,2,2,3,3,0.7245858301281709
116,citeseer,0.1,0.5,40,5e-05,1.0,10000.0,0.5,2,2,3,3,0.7256947692572674
117,citeseer,0.01,0.1,40,0.0005,1.0,10000.0,0.5,2,2,3,3,0.7261949399718486
118,citeseer,0.05,0.3,40,1e-07,1.0,10000.0,0.5,2,2,3,3,0.7263322243502051
119,citeseer,0.05,0.3,40,5e-05,1.0,10000.0,0.5,2,2,3,3,0.7268154063227317
120,citeseer,0.1,0.5,40,0.0001,1.0,10000.0,0.5,2,2,3,3,0.7279128311156043
121,citeseer,0.05,0.5,40,1e-06,1.0,10000.0,0.5,2,2,3,3,0.7284657597077339
122,citeseer,0.05,0.5,40,0.0,1.0,10000.0,0.5,2,2,3,3,0.7285520601942774
123,citeseer,0.05,0.5,40,0.0001,1.0,10000.0,0.5,2,2,3,3,0.7293519178283109
124,citeseer,0.05,0.5,40,1e-07,1.0,10000.0,0.5,2,2,3,3,0.729373838047626
125,citeseer,0.1,0.3,40,0.0001,1.0,10000.0,0.5,2,2,3,3,0.7296060175017665
126,citeseer,0.1,0.7,40,1e-07,1.0,10000.0,0.5,2,2,3,3,0.7303158183260205
127,citeseer,0.01,0.3,40,0.0005,1.0,10000.0,0.5,2,2,3,3,0.7320572781787611
128,citeseer,0.1,0.7,40,0.0,1.0,10000.0,0.5,2,2,3,3,0.7330683804888289
129,citeseer,0.05,0.5,40,5e-05,1.0,10000.0,0.5,2,2,3,3,0.733525389553202
130,citeseer,0.01,0.5,40,0.0005,1.0,10000.0,0.5,2,2,3,3,0.7356530855137768
131,citeseer,0.05,0.7,40,0.0001,1.0,10000.0,0.5,2,2,3,3,0.7356664267970865
132,citeseer,0.05,0.7,40,0.0005,1.0,10000.0,0.5,2,2,3,3,0.7358296019102413
133,citeseer,0.1,0.7,40,1e-06,1.0,10000.0,0.5,2,2,3,3,0.7362739565080348
134,citeseer,0.1,0.7,40,0.0005,1.0,10000.0,0.5,2,2,3,3,0.7374510743565008
135,citeseer,0.1,0.7,40,5e-05,1.0,10000.0,0.5,2,2,3,3,0.7378989084931468
136,citeseer,0.01,0.7,40,0.0005,1.0,10000.0,0.5,2,2,3,3,0.7409067857130751
137,citeseer,0.05,0.7,40,5e-05,1.0,10000.0,0.5,2,2,3,3,0.7423431602773553
138,citeseer,0.1,0.7,40,0.0001,1.0,10000.0,0.5,2,2,3,3,0.7432076192998951
139,citeseer,0.05,0.7,40,1e-07,1.0,10000.0,0.5,2,2,3,3,0.7432571956418668
140,citeseer,0.05,0.7,40,1e-06,1.0,10000.0,0.5,2,2,3,3,0.7438349668634872
141,citeseer,0.01,0.9,40,0.0005,1.0,10000.0,0.5,2,2,3,3,0.7439653526145185
142,citeseer,0.05,0.7,40,0.0,1.0,10000.0,0.5,2,2,3,3,0.744352582791558
143,citeseer,0.01,0.1,40,0.0001,1.0,10000.0,0.5,2,2,3,3,0.7477992907986762
144,citeseer,0.05,0.9,40,0.0005,1.0,10000.0,0.5,2,2,3,3,0.7505078109266803
145,citeseer,0.01,0.3,40,0.0001,1.0,10000.0,0.5,2,2,3,3,0.7507482540813563
146,citeseer,0.1,0.9,40,0.0001,1.0,10000.0,0.5,2,2,3,3,0.7508250878183279
147,citeseer,0.01,0.1,40,5e-05,1.0,10000.0,0.5,2,2,3,3,0.7509573150194785
148,citeseer,0.01,0.1,40,1e-06,1.0,10000.0,0.5,2,2,3,3,0.7511516429069565
149,citeseer,0.01,0.1,40,1e-07,1.0,10000.0,0.5,2,2,3,3,0.7515380964257952
150,citeseer,0.05,0.9,40,5e-05,1.0,10000.0,0.5,2,2,3,3,0.7518153744993687
151,citeseer,0.01,0.1,40,0.0,1.0,10000.0,0.5,2,2,3,3,0.7518191838909913
152,citeseer,0.05,0.9,40,1e-07,1.0,10000.0,0.5,2,2,3,3,0.7521537536670329
153,citeseer,0.05,0.9,40,0.0001,1.0,10000.0,0.5,2,2,3,3,0.7525429219774189
154,citeseer,0.05,0.9,40,0.0,1.0,10000.0,0.5,2,2,3,3,0.7526748849501486
155,citeseer,0.01,0.5,40,0.0001,1.0,10000.0,0.5,2,2,3,3,0.7527908777415192
156,citeseer,0.05,0.9,40,1e-06,1.0,10000.0,0.5,2,2,3,3,0.7534243871210144
157,citeseer,0.1,0.9,40,1e-06,1.0,10000.0,0.5,2,2,3,3,0.7542619512453084
158,citeseer,0.01,0.7,40,0.0001,1.0,10000.0,0.5,2,2,3,3,0.754426733607221
