,dataset,lr,dropout,early_stopping,weight_decay,alpha,beta,gamma,norm_layers,orders,accuracy
70,citeseer,0.01,0.2,40,1.00E-06,1,10000,0.2,2,3,0.726218815
71,citeseer,0.01,0.2,40,5.00E-05,1,10000,0.2,2,3,0.726590459
72,citeseer,0.01,0.2,40,1.00E-07,1,10000,0.2,2,3,0.727335843
73,citeseer,0.01,0.4,40,5.00E-05,1,10000,0.2,2,3,0.727696759
74,citeseer,0.01,0.4,40,1.00E-07,1,10000,0.2,2,3,0.72789645
75,citeseer,0.01,0.6,40,1.00E-06,1,10000,0.2,2,3,0.728510996
76,citeseer,0.01,0.6,40,1.00E-07,1,10000,0.2,2,3,0.728943393
77,citeseer,0.01,0.4,40,1.00E-06,1,10000,0.2,2,3,0.729290415
78,citeseer,0.01,0.2,40,1.00E-06,1,10000,0.4,2,3,0.731481781
79,citeseer,0.01,0.2,40,1.00E-07,1,10000,0.4,2,3,0.731915417
80,citeseer,0.01,0.2,40,0.0001,1,10000,0.4,2,3,0.732099239
81,citeseer,0.01,0.8,40,1.00E-06,1,10000,0.2,2,3,0.732864487
82,citeseer,0.01,0.4,40,0.0001,1,10000,0.4,2,3,0.734145957
83,citeseer,0.01,0.8,40,1.00E-07,1,10000,0.2,2,3,0.734199138
84,citeseer,0.01,0.6,40,0.0001,1,10000,0.4,2,3,0.734424877
85,citeseer,0.01,0.4,40,1.00E-07,1,10000,0.4,2,3,0.734449608
86,citeseer,0.01,0.2,40,5.00E-05,1,10000,0.4,2,3,0.734616545
87,citeseer,0.01,0.4,40,1.00E-06,1,10000,0.4,2,3,0.7347699
88,citeseer,0.01,0.4,40,5.00E-05,1,10000,0.4,2,3,0.73509752
89,citeseer,0.01,0.2,40,1.00E-07,1,10000,0.6,2,3,0.735569744
90,citeseer,0.01,0.2,40,1.00E-06,1,10000,0.6,2,3,0.736107812
91,citeseer,0.01,0.6,40,1.00E-07,1,10000,0.4,2,3,0.737159461
92,citeseer,0.01,0.6,40,1.00E-06,1,10000,0.4,2,3,0.7372929
93,citeseer,0.01,0.4,40,1.00E-06,1,10000,0.6,2,3,0.737315482
94,citeseer,0.01,0.4,40,1.00E-07,1,10000,0.6,2,3,0.737334794
95,citeseer,0.01,0.2,40,1.00E-07,1,10000,0.8,2,3,0.737504159
96,citeseer,0.01,0.2,40,1.00E-06,1,10000,0.8,2,3,0.737609853
97,citeseer,0.01,0.8,40,5.00E-05,1,10000,0.4,2,3,0.73761566
98,citeseer,0.01,0.6,40,5.00E-05,1,10000,0.4,2,3,0.737736846
99,citeseer,0.01,0.6,40,1.00E-06,1,10000,0.6,2,3,0.737916629
100,citeseer,0.01,0.8,40,1.00E-07,1,10000,0.4,2,3,0.738241955
101,citeseer,0.01,0.6,40,1.00E-07,1,10000,0.6,2,3,0.738302173
102,citeseer,0.01,0.8,40,1.00E-06,1,10000,0.4,2,3,0.738544649
103,citeseer,0.01,0.8,40,0.0001,1,10000,0.4,2,3,0.738735047
104,citeseer,0.01,0.4,40,1.00E-07,1,10000,0.8,2,3,0.740584084
105,citeseer,0.01,0.4,40,1.00E-06,1,10000,0.8,2,3,0.740973471
106,citeseer,0.01,0.4,40,0.0001,1,10000,0.8,2,3,0.743285664
107,citeseer,0.01,0.6,40,0.0001,1,10000,0.6,2,3,0.743638694
108,citeseer,0.01,0.6,40,5.00E-05,1,10000,0.6,2,3,0.743639953
109,citeseer,0.01,0.4,40,5.00E-05,1,10000,0.6,2,3,0.743658457
110,citeseer,0.01,0.6,40,1.00E-06,1,10000,0.8,2,3,0.743856978
111,citeseer,0.01,0.6,40,1.00E-07,1,10000,0.8,2,3,0.744005533
112,citeseer,0.01,0.2,40,5.00E-05,1,10000,0.6,2,3,0.744127076
113,citeseer,0.01,0.2,40,0.0001,1,10000,0.8,2,3,0.744189715
114,citeseer,0.01,0.2,40,0.0001,1,10000,0.6,2,3,0.74448851
115,citeseer,0.01,0.6,40,5.00E-05,1,10000,0.8,2,3,0.745099162
116,citeseer,0.01,0.8,40,0.0001,1,10000,0.6,2,3,0.74535993
117,citeseer,0.01,0.8,40,1.00E-06,1,10000,0.6,2,3,0.745475164
118,citeseer,0.01,0.6,40,0.0001,1,10000,0.8,2,3,0.745527293
119,citeseer,0.01,0.2,40,5.00E-05,1,10000,0.8,2,3,0.746002377
120,citeseer,0.01,0.8,40,1.00E-07,1,10000,0.6,2,3,0.746097443
121,citeseer,0.01,0.4,40,0.0001,1,10000,0.6,2,3,0.746132294
122,citeseer,0.01,0.4,40,5.00E-05,1,10000,0.8,2,3,0.746431714
123,citeseer,0.01,0.8,40,5.00E-05,1,10000,0.6,2,3,0.746977958
124,citeseer,0.01,0.8,40,5.00E-05,1,10000,0.8,2,3,0.750418197
125,citeseer,0.01,0.8,40,0.0001,1,10000,0.8,2,3,0.750630698
126,citeseer,0.01,0.8,40,1.00E-06,1,10000,0.8,2,3,0.752812719
127,citeseer,0.01,0.8,40,1.00E-07,1,10000,0.8,2,3,0.752963548
128,cora,0.01,0.2,40,1.00E-07,1,10000,0.8,2,3,0.801207243
129,cora,0.01,0.2,40,1.00E-06,1,10000,0.8,2,3,0.801810865
130,cora,0.01,0.4,40,1.00E-07,1,10000,0.8,2,3,0.805633803
131,cora,0.01,0.4,40,1.00E-06,1,10000,0.8,2,3,0.806438632
132,cora,0.01,0.6,40,1.00E-07,1,10000,0.8,2,3,0.811871227
133,cora,0.01,0.6,40,1.00E-06,1,10000,0.8,2,3,0.812072435
134,cora,0.01,0.8,40,1.00E-07,1,10000,0.8,2,3,0.814486922
135,cora,0.01,0.8,40,1.00E-06,1,10000,0.8,2,3,0.815090543
136,cora,0.01,0.4,40,5.00E-05,1,10000,0.8,2,3,0.818511066
137,cora,0.01,0.6,40,5.00E-05,1,10000,0.8,2,3,0.824547284
138,cora,0.01,0.2,40,5.00E-05,1,10000,0.8,2,3,0.828370221
139,cora,0.01,0.8,40,5.00E-05,1,10000,0.8,2,3,0.82917505
140,cora,0.01,0.6,40,0.0001,1,10000,0.8,2,3,0.834607646
141,cora,0.01,0.4,40,0.0001,1,10000,0.8,2,3,0.835613682
142,cora,0.01,0.2,40,0.0001,1,10000,0.8,2,3,0.836418511
143,cora,0.01,0.2,40,1.00E-07,1,10000,0.6,2,3,0.836820926
144,cora,0.01,0.2,40,1.00E-06,1,10000,0.6,2,3,0.837022133
145,cora,0.01,0.2,40,1.00E-07,1,10000,0.2,2,3,0.838430584
146,cora,0.01,0.2,40,1.00E-06,1,10000,0.2,2,3,0.838631791
147,cora,0.01,0.4,40,1.00E-06,1,10000,0.2,2,3,0.840241449
148,cora,0.01,0.4,40,1.00E-07,1,10000,0.6,2,3,0.840442656
149,cora,0.01,0.4,40,1.00E-07,1,10000,0.2,2,3,0.840643863
150,cora,0.01,0.2,40,1.00E-07,1,10000,0.4,2,3,0.841046278
151,cora,0.01,0.2,40,1.00E-06,1,10000,0.4,2,3,0.841046278
152,cora,0.01,0.4,40,1.00E-06,1,10000,0.6,2,3,0.841247485
153,cora,0.01,0.4,40,1.00E-07,1,10000,0.4,2,3,0.842655936
154,cora,0.01,0.4,40,1.00E-06,1,10000,0.4,2,3,0.842655936
155,cora,0.01,0.2,40,5.00E-05,1,10000,0.2,2,3,0.843259557
156,cora,0.01,0.6,40,1.00E-07,1,10000,0.6,2,3,0.844265594
157,cora,0.01,0.2,40,0.0001,1,10000,0.2,2,3,0.844466801
158,cora,0.01,0.6,40,1.00E-06,1,10000,0.2,2,3,0.844668008
159,cora,0.01,0.6,40,1.00E-06,1,10000,0.6,2,3,0.844668008
160,cora,0.01,0.6,40,1.00E-07,1,10000,0.2,2,3,0.845070423
161,cora,0.01,0.8,40,0.0001,1,10000,0.8,2,3,0.84668008
162,cora,0.01,0.4,40,0.0001,1,10000,0.2,2,3,0.84668008
163,cora,0.01,0.4,40,5.00E-05,1,10000,0.2,2,3,0.846881288
164,cora,0.01,0.6,40,1.00E-07,1,10000,0.4,2,3,0.847283702
165,cora,0.01,0.6,40,0.0001,1,10000,0.2,2,3,0.847283702
166,cora,0.01,0.6,40,5.00E-05,1,10000,0.2,2,3,0.847686117
167,cora,0.01,0.6,40,1.00E-06,1,10000,0.4,2,3,0.847887324
168,cora,0.01,0.2,40,5.00E-05,1,10000,0.6,2,3,0.847887324
169,cora,0.01,0.4,40,5.00E-05,1,10000,0.6,2,3,0.848289738
170,cora,0.01,0.2,40,5.00E-05,1,10000,0.4,2,3,0.850100604
171,cora,0.01,0.8,40,1.00E-07,1,10000,0.6,2,3,0.850301811
172,cora,0.01,0.8,40,1.00E-06,1,10000,0.2,2,3,0.850301811
173,cora,0.01,0.8,40,1.00E-06,1,10000,0.6,2,3,0.850503018
174,cora,0.01,0.4,40,5.00E-05,1,10000,0.4,2,3,0.850704225
175,cora,0.01,0.4,40,0.0001,1,10000,0.4,2,3,0.850905433
176,cora,0.01,0.2,40,0.0001,1,10000,0.4,2,3,0.850905433
177,cora,0.01,0.8,40,1.00E-07,1,10000,0.2,2,3,0.85110664
178,cora,0.01,0.6,40,5.00E-05,1,10000,0.6,2,3,0.85110664
179,cora,0.01,0.8,40,5.00E-05,1,10000,0.2,2,3,0.851710262
180,cora,0.01,0.8,40,0.0001,1,10000,0.2,2,3,0.851911469
181,cora,0.01,0.6,40,0.0001,1,10000,0.4,2,3,0.852313883
182,cora,0.01,0.6,40,5.00E-05,1,10000,0.4,2,3,0.852515091
183,cora,0.01,0.8,40,1.00E-07,1,10000,0.4,2,3,0.854325956
184,cora,0.01,0.8,40,1.00E-06,1,10000,0.4,2,3,0.85472837
185,cora,0.01,0.2,40,0.0001,1,10000,0.6,2,3,0.85472837
186,cora,0.01,0.4,40,0.0001,1,10000,0.6,2,3,0.854929577
187,cora,0.01,0.6,40,0.0001,1,10000,0.6,2,3,0.855734406
188,cora,0.01,0.8,40,5.00E-05,1,10000,0.4,2,3,0.856136821
189,cora,0.01,0.8,40,0.0001,1,10000,0.4,2,3,0.856338028
190,cora,0.01,0.8,40,5.00E-05,1,10000,0.6,2,3,0.857142857
191,cora,0.01,0.8,40,0.0001,1,10000,0.6,2,3,0.860362173
192,cornell,0.05,0.2,40,1.00E-07,1,0.1,0.8,2,3,0.764864865
193,cornell,0.05,0.2,40,1.00E-07,1,0.1,0.4,2,3,0.767567568
194,cornell,0.05,0.2,40,1.00E-07,1,0.1,0.2,2,3,0.77027027
195,cornell,0.05,0.2,40,1.00E-07,1,0.1,0.6,2,3,0.772972973
196,cornell,0.05,0.6,40,1.00E-07,1,0.1,0.2,2,3,0.778378378
197,cornell,0.05,0.8,40,1.00E-07,1,0.1,0.6,2,3,0.778378378
198,cornell,0.05,0.2,40,1.00E-06,1,0.1,0.4,2,3,0.778378378
199,cornell,0.05,0.2,40,1.00E-06,1,0.1,0.6,2,3,0.778378378
200,cornell,0.05,0.2,40,1.00E-06,1,0.1,0.8,2,3,0.783783784
201,cornell,0.05,0.6,40,1.00E-07,1,0.1,0.4,2,3,0.786486486
202,cornell,0.05,0.8,40,1.00E-07,1,0.1,0.4,2,3,0.786486486
203,cornell,0.05,0.4,40,1.00E-06,1,0.1,0.2,2,3,0.786486486
204,cornell,0.05,0.6,40,1.00E-06,1,0.1,0.2,2,3,0.786486486
205,cornell,0.05,0.6,40,1.00E-06,1,0.1,0.4,2,3,0.786486486
206,cornell,0.05,0.8,40,1.00E-06,1,0.1,0.4,2,3,0.786486486
207,cornell,0.05,0.4,40,1.00E-07,1,0.1,0.2,2,3,0.786486486
208,cornell,0.05,0.2,40,1.00E-06,1,0.1,0.2,2,3,0.789189189
209,cornell,0.05,0.4,40,1.00E-07,1,0.1,0.8,2,3,0.789189189
210,cornell,0.05,0.6,40,1.00E-07,1,0.1,0.8,2,3,0.789189189
211,cornell,0.05,0.4,40,1.00E-06,1,0.1,0.8,2,3,0.791891892
212,cornell,0.05,0.8,40,1.00E-06,1,0.1,0.6,2,3,0.791891892
213,cornell,0.05,0.6,40,1.00E-06,1,0.1,0.8,2,3,0.791891892
214,cornell,0.05,0.8,40,1.00E-07,1,0.1,0.2,2,3,0.794594595
215,cornell,0.05,0.8,40,1.00E-06,1,0.1,0.2,2,3,0.794594595
216,cornell,0.05,0.8,40,5.00E-05,1,0.1,0.4,2,3,0.794594595
217,cornell,0.05,0.6,40,1.00E-07,1,0.1,0.6,2,3,0.797297297
218,cornell,0.05,0.6,40,1.00E-06,1,0.1,0.6,2,3,0.797297297
219,cornell,0.05,0.4,40,1.00E-06,1,0.1,0.4,2,3,0.8
220,cornell,0.05,0.4,40,1.00E-07,1,0.1,0.4,2,3,0.8
221,cornell,0.05,0.4,40,1.00E-07,1,0.1,0.6,2,3,0.8
222,cornell,0.05,0.8,40,5.00E-05,1,0.1,0.2,2,3,0.8
223,cornell,0.05,0.8,40,5.00E-05,1,0.1,0.6,2,3,0.8
224,cornell,0.05,0.8,40,1.00E-07,1,0.1,0.8,2,3,0.802702703
225,cornell,0.05,0.8,40,5.00E-05,1,0.1,0.8,2,3,0.802702703
226,cornell,0.05,0.4,40,1.00E-06,1,0.1,0.6,2,3,0.802702703
227,cornell,0.05,0.8,40,1.00E-06,1,0.1,0.8,2,3,0.802702703
228,cornell,0.05,0.4,40,5.00E-05,1,0.1,0.6,2,3,0.805405405
229,cornell,0.05,0.4,40,5.00E-05,1,0.1,0.2,2,3,0.808108108
230,cornell,0.05,0.4,40,5.00E-05,1,0.1,0.8,2,3,0.810810811
231,cornell,0.05,0.6,40,0.0001,1,0.1,0.6,2,3,0.810810811
232,cornell,0.05,0.4,40,5.00E-05,1,0.1,0.4,2,3,0.810810811
233,cornell,0.05,0.6,40,5.00E-05,1,0.1,0.8,2,3,0.813513514
234,cornell,0.05,0.2,40,5.00E-05,1,0.1,0.4,2,3,0.816216216
235,cornell,0.05,0.8,40,0.0001,1,0.1,0.2,2,3,0.816216216
236,cornell,0.05,0.4,40,0.0001,1,0.1,0.2,2,3,0.818918919
237,cornell,0.05,0.8,40,0.0001,1,0.1,0.6,2,3,0.818918919
238,cornell,0.05,0.2,40,0.0001,1,0.1,0.6,2,3,0.821621622
239,cornell,0.05,0.2,40,0.0001,1,0.1,0.8,2,3,0.821621622
240,cornell,0.05,0.4,40,0.0001,1,0.1,0.4,2,3,0.821621622
241,cornell,0.05,0.4,40,0.0001,1,0.1,0.6,2,3,0.821621622
242,cornell,0.05,0.6,40,0.0001,1,0.1,0.4,2,3,0.821621622
243,cornell,0.05,0.6,40,0.0001,1,0.1,0.8,2,3,0.821621622
244,cornell,0.05,0.8,40,0.0001,1,0.1,0.4,2,3,0.821621622
245,cornell,0.05,0.2,40,0.0001,1,0.1,0.2,2,3,0.821621622
246,cornell,0.05,0.8,40,0.0001,1,0.1,0.8,2,3,0.824324324
247,cornell,0.05,0.2,40,5.00E-05,1,0.1,0.6,2,3,0.824324324
248,cornell,0.05,0.2,40,5.00E-05,1,0.1,0.8,2,3,0.824324324
249,cornell,0.05,0.6,40,5.00E-05,1,0.1,0.2,2,3,0.824324324
250,cornell,0.05,0.6,40,5.00E-05,1,0.1,0.4,2,3,0.824324324
251,cornell,0.05,0.2,40,0.0001,1,0.1,0.4,2,3,0.824324324
252,cornell,0.05,0.6,40,0.0001,1,0.1,0.2,2,3,0.824324324
253,cornell,0.05,0.2,40,5.00E-05,1,0.1,0.2,2,3,0.827027027
254,cornell,0.05,0.4,40,0.0001,1,0.1,0.8,2,3,0.82972973
255,cornell,0.05,0.6,40,5.00E-05,1,0.1,0.6,2,3,0.832432432
256,pubmed,0.01,0.8,40,1.00E-07,1,10000,0.2,2,3,0.858341785
257,pubmed,0.01,0.8,40,1.00E-06,1,10000,0.2,2,3,0.8586714
258,pubmed,0.01,0.6,40,1.00E-07,1,10000,0.2,2,3,0.858747465
259,pubmed,0.01,0.4,40,1.00E-07,1,10000,0.2,2,3,0.859305274
260,pubmed,0.01,0.6,40,1.00E-06,1,10000,0.2,2,3,0.859432049
261,pubmed,0.01,0.2,40,1.00E-07,1,10000,0.2,2,3,0.859863083
262,pubmed,0.01,0.4,40,1.00E-06,1,10000,0.2,2,3,0.859939148
263,pubmed,0.01,0.2,40,1.00E-06,1,10000,0.2,2,3,0.860446247
264,pubmed,0.01,0.8,40,5.00E-05,1,10000,0.2,2,3,0.864807302
265,pubmed,0.01,0.8,40,0.0001,1,10000,0.2,2,3,0.865010142
266,pubmed,0.01,0.6,40,0.0001,1,10000,0.2,2,3,0.865669371
267,pubmed,0.01,0.8,40,1.00E-07,1,10000,0.4,2,3,0.865720081
268,pubmed,0.01,0.6,40,5.00E-05,1,10000,0.2,2,3,0.865897566
269,pubmed,0.01,0.8,40,1.00E-06,1,10000,0.4,2,3,0.866227181
270,pubmed,0.01,0.4,40,5.00E-05,1,10000,0.2,2,3,0.866227181
271,pubmed,0.01,0.4,40,0.0001,1,10000,0.2,2,3,0.8663286
272,pubmed,0.01,0.2,40,5.00E-05,1,10000,0.2,2,3,0.866353955
273,pubmed,0.01,0.6,40,1.00E-07,1,10000,0.4,2,3,0.86648073
274,pubmed,0.01,0.2,40,0.0001,1,10000,0.2,2,3,0.867216024
275,pubmed,0.01,0.4,40,1.00E-07,1,10000,0.4,2,3,0.867444219
276,pubmed,0.01,0.2,40,1.00E-07,1,10000,0.4,2,3,0.867469574
277,pubmed,0.01,0.6,40,1.00E-06,1,10000,0.4,2,3,0.867723124
278,pubmed,0.01,0.4,40,1.00E-06,1,10000,0.4,2,3,0.868179513
279,pubmed,0.01,0.2,40,1.00E-06,1,10000,0.4,2,3,0.868433063
280,pubmed,0.01,0.8,40,5.00E-05,1,10000,0.4,2,3,0.872388438
281,pubmed,0.01,0.8,40,0.0001,1,10000,0.4,2,3,0.872946247
282,pubmed,0.01,0.6,40,5.00E-05,1,10000,0.4,2,3,0.873250507
283,pubmed,0.01,0.6,40,0.0001,1,10000,0.4,2,3,0.873453347
284,pubmed,0.01,0.2,40,0.0001,1,10000,0.4,2,3,0.873656187
285,pubmed,0.01,0.4,40,0.0001,1,10000,0.4,2,3,0.873656187
286,pubmed,0.01,0.4,40,5.00E-05,1,10000,0.4,2,3,0.873859026
287,pubmed,0.01,0.2,40,5.00E-05,1,10000,0.4,2,3,0.873985801
288,pubmed,0.01,0.8,40,5.00E-05,1,10000,0.8,2,3,0.87887931
289,pubmed,0.01,0.2,40,1.00E-07,1,10000,0.8,2,3,0.87898073
290,pubmed,0.01,0.2,40,1.00E-06,1,10000,0.8,2,3,0.87948783
291,pubmed,0.01,0.4,40,1.00E-07,1,10000,0.8,2,3,0.879893509
292,pubmed,0.01,0.6,40,1.00E-07,1,10000,0.8,2,3,0.879994929
293,pubmed,0.01,0.6,40,1.00E-07,1,10000,0.6,2,3,0.880223124
294,pubmed,0.01,0.6,40,1.00E-06,1,10000,0.6,2,3,0.880502028
295,pubmed,0.01,0.6,40,1.00E-06,1,10000,0.8,2,3,0.880679513
296,pubmed,0.01,0.4,40,1.00E-06,1,10000,0.8,2,3,0.880780933
297,pubmed,0.01,0.2,40,1.00E-07,1,10000,0.6,2,3,0.880856998
298,pubmed,0.01,0.8,40,1.00E-06,1,10000,0.8,2,3,0.881364097
299,pubmed,0.01,0.4,40,1.00E-07,1,10000,0.6,2,3,0.881389452
300,pubmed,0.01,0.8,40,1.00E-07,1,10000,0.6,2,3,0.881566937
301,pubmed,0.01,0.4,40,1.00E-06,1,10000,0.6,2,3,0.881921907
302,pubmed,0.01,0.2,40,1.00E-06,1,10000,0.6,2,3,0.882074037
303,pubmed,0.01,0.8,40,1.00E-06,1,10000,0.6,2,3,0.882327586
304,pubmed,0.01,0.8,40,1.00E-07,1,10000,0.8,2,3,0.882403651
305,pubmed,0.01,0.8,40,0.0001,1,10000,0.8,2,3,0.884077079
306,pubmed,0.01,0.6,40,5.00E-05,1,10000,0.6,2,3,0.887981744
307,pubmed,0.01,0.6,40,0.0001,1,10000,0.6,2,3,0.888286004
308,pubmed,0.01,0.4,40,5.00E-05,1,10000,0.6,2,3,0.888564909
309,pubmed,0.01,0.4,40,0.0001,1,10000,0.6,2,3,0.888742394
310,pubmed,0.01,0.8,40,5.00E-05,1,10000,0.6,2,3,0.889908722
311,pubmed,0.01,0.8,40,0.0001,1,10000,0.6,2,3,0.890314402
312,pubmed,0.01,0.4,40,5.00E-05,1,10000,0.8,2,3,0.890745436
313,pubmed,0.01,0.2,40,0.0001,1,10000,0.8,2,3,0.890973631
314,pubmed,0.01,0.2,40,5.00E-05,1,10000,0.8,2,3,0.891024341
315,pubmed,0.01,0.6,40,5.00E-05,1,10000,0.8,2,3,0.891353955
316,pubmed,0.01,0.6,40,0.0001,1,10000,0.8,2,3,0.89137931
317,pubmed,0.01,0.2,40,0.0001,1,10000,0.6,2,3,0.891708925
318,pubmed,0.01,0.4,40,0.0001,1,10000,0.8,2,3,0.89173428
319,pubmed,0.01,0.2,40,5.00E-05,1,10000,0.6,2,3,0.89178499
320,squirrel,0.01,0.2,40,5.00E-05,0.1,0.1,0.8,2,3,0.291354467
321,squirrel,0.01,0.2,40,5.00E-05,0.1,0.1,0.4,2,3,0.291450528
322,squirrel,0.01,0.2,40,0.0001,0.1,0.1,0.6,2,3,0.29154659
323,squirrel,0.01,0.2,40,0.0001,0.1,0.1,0.8,2,3,0.291642651
324,squirrel,0.01,0.8,40,0.0001,0.1,0.1,0.8,2,3,0.291930836
