,dataset,lr,dropout,early_stopping,weight_decay,alpha,beta,gamma,norm_func_id,norm_layers,orders_func_id,orders,accuracy
6,squirrel,0.05,0.3,250,5e-05,0.0,1000000.0,0.1,2,2,3,3,0.4823246878001922
0,squirrel,0.05,0.9,250,5e-05,0.0,1000000.0,0.1,2,2,3,3,0.2217098943323727
1,squirrel,0.05,0.8,250,5e-05,0.0,1000000.0,0.1,2,2,3,3,0.2887608069164265
2,squirrel,0.05,0.7,250,5e-05,0.0,1000000.0,0.1,2,2,3,3,0.3709894332372719
3,squirrel,0.05,0.6,250,5e-05,0.0,1000000.0,0.1,2,2,3,3,0.4113352545629203
4,squirrel,0.05,0.5,250,5e-05,0.0,1000000.0,0.1,2,2,3,3,0.44457252641690675
5,squirrel,0.05,0.4,250,5e-05,0.0,1000000.0,0.1,2,2,3,3,0.4658021133525456
6,squirrel,0.05,0.3,250,5e-05,0.0,1000000.0,0.1,2,2,3,3,0.4823246878001922
7,squirrel,0.05,0.2,250,5e-05,0.0,1000000.0,0.1,2,2,3,3,0.48328530259366
8,squirrel,0.05,0.1,250,5e-05,0.0,1000000.0,0.1,2,2,3,3,0.48482228626320845
9,squirrel,0.05,0.0,250,5e-05,0.0,1000000.0,0.1,2,2,3,3,0.48876080691642654
0,squirrel,0.05,0.0,250,0.001,0.0,1000000.0,0.1,2,2,3,3,0.19923150816522572
1,squirrel,0.05,0.0,250,0.0005,0.0,1000000.0,0.1,2,2,3,3,0.22151777137367912
2,squirrel,0.05,0.0,250,0.0,0.0,1000000.0,0.1,2,2,3,3,0.44851104707012485
3,squirrel,0.05,0.0,250,1e-07,0.0,1000000.0,0.1,2,2,3,3,0.4495677233429395
4,squirrel,0.05,0.0,250,5e-07,0.0,1000000.0,0.1,2,2,3,3,0.45100864553314113
5,squirrel,0.05,0.0,250,5e-06,0.0,1000000.0,0.1,2,2,3,3,0.4514889529298752
6,squirrel,0.05,0.0,250,1e-06,0.0,1000000.0,0.1,2,2,3,3,0.4571565802113352
7,squirrel,0.05,0.0,250,0.0001,0.0,1000000.0,0.1,2,2,3,3,0.4571565802113352
8,squirrel,0.05,0.0,250,1e-05,0.0,1000000.0,0.1,2,2,3,3,0.4710854947166186
9,squirrel,0.05,0.0,250,5e-05,0.0,1000000.0,0.1,2,2,3,3,0.48876080691642654
0,squirrel,0.05,0.0,250,5e-05,0.0,1000000.0,0.9,2,2,3,3,0.2962536023054755
1,squirrel,0.05,0.0,250,5e-05,0.0,1000000.0,0.8,2,2,3,3,0.3001921229586936
2,squirrel,0.05,0.0,250,5e-05,0.0,1000000.0,0.7,2,2,3,3,0.3156580211335255
3,squirrel,0.05,0.0,250,5e-05,0.0,1000000.0,0.6,2,2,3,3,0.32833813640730064
4,squirrel,0.05,0.0,250,5e-05,0.0,1000000.0,0.5,2,2,3,3,0.3365033621517771
5,squirrel,0.05,0.0,250,5e-05,0.0,1000000.0,0.3,2,2,3,3,0.35609990393852065
6,squirrel,0.05,0.0,250,5e-05,0.0,1000000.0,0.4,2,2,3,3,0.378866474543708
7,squirrel,0.05,0.0,250,5e-05,0.0,1000000.0,0.1,2,2,3,3,0.3967339097022094
8,squirrel,0.05,0.0,250,5e-05,0.0,1000000.0,0.2,2,2,3,3,0.41123919308357343
0,squirrel,0.05,0.1,250,1e-05,0.0,1000000.0,0.1,2,2,3,3,0.475504
