,dataset,lr,epoch,hidden,dropout,weight_decay,alpha,beta,gamma,norm_layers,orders,high_train,high_valid,final_train,final_test
260,genius,0.005,500,256,0.0,0.0,1.0,10.0,0.5,3,3,86.55,86.57,86.55,86.65
261,genius,0.005,500,256,0.0,0.0,1.0,10.0,0.9,1,1,86.99,87.03,86.99,87.05
262,genius,0.005,500,256,0.0,0.0,1.0,10.0,0.9,1,2,87.11,87.14,87.11,87.14
263,genius,0.005,500,256,0.0,0.0,1.0,10.0,0.9,1,3,88.23,88.30,88.23,88.23
264,genius,0.005,500,256,0.0,0.0,1.0,10.0,0.9,2,1,88.07,88.08,88.07,88.13
265,genius,0.005,500,256,0.0,0.0,1.0,10.0,0.9,2,2,87.36,87.32,87.36,87.40
266,genius,0.005,500,256,0.0,0.0,1.0,10.0,0.9,2,3,86.73,86.68,86.73,86.80
267,genius,0.005,500,256,0.0,0.0,1.0,10.0,0.9,3,1,88.35,88.37,88.35,88.34
268,genius,0.005,500,256,0.0,0.0,1.0,10.0,0.9,3,2,86.85,86.83,86.85,86.86
269,genius,0.005,500,256,0.0,0.0,1.0,10.0,0.9,3,3,86.63,86.63,86.63,86.76
270,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.1,1,1,88.26,88.34,88.26,88.32
271,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.1,1,2,86.91,86.92,86.91,86.93
272,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.1,1,3,87.28,87.22,87.13,87.25
273,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.1,2,1,87.17,87.25,87.17,87.27
274,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.1,2,2,86.38,86.33,86.38,86.49
275,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.1,2,3,84.91,84.95,84.91,84.97
276,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.1,3,1,88.16,88.23,88.16,88.20
277,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.1,3,2,86.86,86.82,86.86,86.86
278,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.1,3,3,86.94,87.00,86.94,87.00
279,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.5,1,1,87.91,87.93,87.91,87.91
280,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.5,1,2,87.31,87.32,87.31,87.42
281,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.5,1,3,85.40,85.16,85.40,85.44
282,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.5,2,1,85.85,85.89,85.85,85.88
283,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.5,2,2,86.91,86.82,86.91,86.96
284,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.5,2,3,88.10,88.11,88.10,88.16
285,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.5,3,1,88.33,88.38,88.33,88.37
286,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.5,3,2,86.41,86.30,86.41,86.48
287,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.5,3,3,86.66,86.68,86.66,86.73
288,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.9,1,1,88.02,88.04,88.02,88.10
289,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.9,1,2,87.51,87.37,87.29,87.42
290,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.9,1,3,87.81,87.68,87.81,87.79
291,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.9,2,1,88.40,88.44,88.40,88.41
292,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.9,2,2,87.73,87.73,87.73,87.81
293,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.9,2,3,86.81,86.87,86.81,86.82
294,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.9,3,1,86.54,86.53,86.54,86.51
295,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.9,3,2,87.12,87.17,87.12,87.12
296,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.9,3,3,88.28,88.13,88.28,88.23
297,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.1,1,1,88.12,88.16,88.09,88.15
298,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.1,1,2,86.68,86.67,86.68,86.84
299,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.1,1,3,86.20,86.24,86.20,86.29
300,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.1,2,1,87.69,87.73,87.69,87.66
301,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.1,2,2,86.21,86.14,86.21,86.27
302,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.1,2,3,87.75,87.74,87.75,87.68
303,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.1,3,1,87.19,87.21,87.19,87.17
304,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.1,3,2,86.70,86.53,86.70,86.75
305,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.1,3,3,86.71,86.75,86.71,86.80
306,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.5,1,1,88.06,88.14,88.06,88.05
307,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.5,1,2,87.26,87.20,87.26,87.28
308,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.5,1,3,86.68,86.68,86.68,86.81
309,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.5,2,1,87.96,88.02,87.96,88.00
310,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.5,2,2,86.58,86.59,86.58,86.64
311,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.5,2,3,86.80,86.85,86.80,86.89
312,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.5,3,1,86.91,86.93,86.91,86.95
313,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.5,3,2,87.01,86.96,87.01,86.98
314,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.5,3,3,87.02,87.04,87.02,87.05
315,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.9,1,1,88.09,88.16,88.09,88.08
316,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.9,1,2,87.48,87.45,87.48,87.42
317,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.9,1,3,87.92,87.77,87.92,87.88
318,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.9,2,1,88.36,88.42,88.36,88.41
319,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.9,2,2,87.56,87.52,87.56,87.51
320,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.9,2,3,87.76,87.70,87.76,87.72
321,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.9,3,1,88.06,88.10,88.06,88.05
322,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.9,3,2,87.24,87.14,87.24,87.30
323,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.9,3,3,87.56,87.35,87.56,87.64
324,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.1,1,1,86.67,86.60,86.67,86.70
325,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.1,1,2,86.91,86.95,86.91,86.92
326,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.1,1,3,87.95,87.80,87.95,87.97
327,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.1,2,1,86.65,86.70,86.65,86.71
328,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.1,2,2,87.31,87.23,87.31,87.28
329,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.1,2,3,87.08,87.08,87.08,87.06
330,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.1,3,1,87.43,87.46,87.43,87.41
331,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.1,3,2,87.09,86.94,87.09,87.21
332,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.1,3,3,86.07,86.06,86.07,86.13
333,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.5,1,1,86.71,86.78,86.71,86.77
334,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.5,1,2,87.43,87.32,87.43,87.52
335,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.5,1,3,87.90,87.76,87.89,87.90
336,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.5,2,1,88.32,88.39,88.32,88.32
337,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.5,2,2,86.84,86.87,86.84,86.89
338,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.5,2,3,86.63,86.69,86.63,86.73
339,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.5,3,1,88.03,88.07,88.03,88.10
340,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.5,3,2,87.60,87.46,87.60,87.69
341,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.5,3,3,85.84,85.64,85.84,85.90
342,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.9,1,1,87.09,87.12,87.09,87.16
343,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.9,1,2,87.83,87.72,87.83,87.88
344,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.9,1,3,86.93,86.78,86.93,86.87
345,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.9,2,1,88.20,88.25,88.20,88.28
346,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.9,2,2,86.96,86.92,86.96,86.96
347,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.9,2,3,86.73,86.77,86.73,86.81
348,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.9,3,1,87.77,87.79,87.77,87.84
349,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.9,3,2,87.10,86.93,87.10,87.22
350,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.9,3,3,86.31,86.31,86.31,86.43
351,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.1,1,1,87.62,87.76,87.62,87.65
352,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.1,1,2,87.12,87.09,87.12,87.14
353,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.1,1,3,87.09,86.89,87.09,87.04
354,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.1,2,1,87.10,86.99,87.10,87.12
355,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.1,2,2,83.45,83.46,83.45,83.56
356,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.1,2,3,86.42,86.34,86.42,86.47
357,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.1,3,1,88.20,88.27,88.20,88.23
358,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.1,3,2,87.61,87.41,87.61,87.63
359,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.1,3,3,87.53,87.36,87.53,87.48
360,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.5,1,1,88.27,88.32,88.27,88.31
361,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.5,1,2,86.90,86.95,86.90,86.92
362,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.5,1,3,85.82,85.76,85.77,85.84
363,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.5,2,1,87.31,87.34,87.31,87.43
364,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.5,2,2,87.03,87.02,87.03,87.18
365,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.5,2,3,85.96,85.86,85.96,85.98
366,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.5,3,1,87.76,87.74,87.76,87.77
367,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.5,3,2,87.40,87.36,87.40,87.44
368,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.5,3,3,85.60,85.40,85.59,85.66
369,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.9,1,1,88.22,88.28,88.22,88.28
370,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.9,1,2,88.08,87.94,88.08,88.19
371,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.9,1,3,87.58,87.53,87.58,87.59
372,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.9,2,1,88.27,88.34,88.27,88.34
373,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.9,2,2,87.15,87.02,87.15,87.24
374,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.9,2,3,87.25,87.17,87.25,87.32
375,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.9,3,1,87.70,87.72,87.70,87.73
376,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.9,3,2,87.28,87.16,87.28,87.24
377,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.9,3,3,86.51,86.49,86.51,86.58
378,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.1,1,1,88.35,88.37,88.35,88.38
379,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.1,1,2,87.29,87.20,87.29,87.26
380,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.1,1,3,85.47,85.30,85.47,85.54
381,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.1,2,1,88.09,88.16,88.08,88.08
382,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.1,2,2,85.85,85.70,85.85,85.96
383,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.1,2,3,85.12,84.96,85.12,85.17
384,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.1,3,1,87.75,87.76,87.75,87.73
385,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.1,3,2,87.15,86.94,87.15,87.15
386,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.1,3,3,85.00,84.83,85.00,85.07
387,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.5,1,1,86.94,86.98,86.94,87.04
388,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.5,1,2,88.00,88.00,88.00,88.11
389,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.5,1,3,86.21,86.12,86.21,86.21
390,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.5,2,1,87.08,87.13,87.08,87.17
391,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.5,2,2,87.41,87.29,87.41,87.50
392,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.5,2,3,85.53,85.42,85.53,85.56
393,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.5,3,1,87.64,87.69,87.64,87.70
394,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.5,3,2,86.64,86.50,86.64,86.72
395,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.5,3,3,85.27,85.08,85.27,85.33
396,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.9,1,1,87.34,87.18,87.34,87.35
397,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.9,1,2,87.51,87.33,87.51,87.60
398,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.9,1,3,86.76,86.50,86.76,86.73
399,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.9,2,1,87.70,87.68,87.70,87.73
400,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.9,2,2,87.97,87.93,87.97,88.00
401,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.9,2,3,87.53,87.40,87.53,87.52
402,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.9,3,1,87.46,87.43,87.46,87.43
403,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.9,3,2,87.09,86.99,87.09,87.20
404,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.9,3,3,87.21,87.04,87.21,87.33
405,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.1,1,1,87.16,87.22,87.16,87.21
406,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.1,1,2,87.07,87.16,87.07,87.27
407,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.1,1,3,87.26,87.29,87.24,87.27
408,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.1,2,1,86.69,86.65,86.69,86.84
409,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.1,2,2,86.28,86.22,86.28,86.43
410,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.1,2,3,86.19,86.20,86.19,86.26
411,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.1,3,1,87.70,87.73,87.70,87.83
412,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.1,3,2,86.74,86.68,86.74,86.81
413,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.1,3,3,87.75,87.69,87.75,87.79
414,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.5,1,1,88.33,88.40,88.33,88.37
415,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.5,1,2,87.07,87.06,87.07,87.26
416,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.5,1,3,86.46,86.41,86.46,86.52
417,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.5,2,1,86.92,86.97,86.92,87.01
418,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.5,2,2,87.57,87.54,87.57,87.55
419,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.5,2,3,87.16,87.23,87.16,87.23
420,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.5,3,1,87.87,87.88,87.86,87.86
421,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.5,3,2,87.36,87.42,87.36,87.49
422,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.5,3,3,85.99,86.00,85.99,86.07
423,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.9,1,1,88.08,88.13,88.08,88.13
424,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.9,1,2,87.93,87.94,87.89,88.00
425,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.9,1,3,86.88,86.77,86.83,86.87
426,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.9,2,1,88.49,88.53,88.49,88.57
427,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.9,2,2,87.34,87.37,87.34,87.31
428,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.9,2,3,87.15,87.09,87.15,87.21
429,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.9,3,1,88.09,88.07,88.09,88.05
430,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.9,3,2,87.69,87.52,87.69,87.75
431,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.9,3,3,87.13,87.13,87.05,87.13
432,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.1,1,1,87.12,87.10,87.12,87.14
433,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.1,1,2,86.93,86.90,86.93,86.98
434,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.1,1,3,87.78,87.62,87.78,87.75
435,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.1,2,1,87.12,87.15,87.12,87.21
436,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.1,2,2,87.23,87.07,87.23,87.16
437,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.1,2,3,86.09,85.98,86.09,86.15
438,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.1,3,1,86.74,86.79,86.74,86.79
439,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.1,3,2,87.56,87.41,87.56,87.67
440,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.1,3,3,87.45,87.46,87.45,87.51
441,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.5,1,1,87.63,87.49,87.63,87.67
442,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.5,1,2,87.52,87.41,87.52,87.63
443,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.5,1,3,86.25,86.19,86.22,86.36
444,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.5,2,1,87.99,87.99,87.97,87.92
445,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.5,2,2,87.49,87.42,87.49,87.62
446,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.5,2,3,86.13,86.08,86.08,86.09
447,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.5,3,1,88.32,88.35,88.31,88.29
448,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.5,3,2,87.45,87.36,87.45,87.57
449,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.5,3,3,86.41,86.28,86.41,86.48
450,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.9,1,1,87.61,87.47,87.61,87.65
451,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.9,1,2,87.07,86.94,87.03,87.09
452,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.9,1,3,87.10,86.88,87.10,87.08
453,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.9,2,1,87.88,87.90,87.88,87.96
454,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.9,2,2,87.07,86.97,87.07,87.12
455,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.9,2,3,87.38,87.39,87.38,87.48
456,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.9,3,1,88.51,88.56,88.51,88.54
457,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.9,3,2,87.53,87.53,87.53,87.68
458,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.9,3,3,85.64,85.48,85.64,85.70
459,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.1,1,1,86.81,86.86,86.81,86.89
460,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.1,1,2,87.48,87.41,87.48,87.54
461,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.1,1,3,86.24,86.20,86.24,86.36
462,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.1,2,1,87.93,87.99,87.93,87.91
463,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.1,2,2,86.33,86.18,86.33,86.43
464,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.1,2,3,85.41,85.30,85.41,85.43
465,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.1,3,1,87.91,87.98,87.91,87.94
466,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.1,3,2,87.34,87.25,87.34,87.34
467,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.1,3,3,85.35,85.19,85.35,85.42
468,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.5,1,1,88.30,88.36,88.30,88.32
469,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.5,1,2,87.24,87.25,87.22,87.32
470,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.5,1,3,86.33,86.23,86.30,86.40
471,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.5,2,1,88.60,88.65,88.60,88.67
472,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.5,2,2,87.58,87.42,87.58,87.66
473,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.5,2,3,85.56,85.46,85.56,85.63
474,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.5,3,1,88.21,88.27,88.21,88.26
475,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.5,3,2,87.76,87.66,87.76,87.77
476,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.5,3,3,85.58,85.38,85.57,85.64
477,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.9,1,1,87.41,87.28,87.41,87.39
478,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.9,1,2,87.46,87.40,87.41,87.43
479,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.9,1,3,86.99,86.80,86.99,86.94
480,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.9,2,1,88.16,88.25,88.16,88.20
481,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.9,2,2,87.32,87.21,87.32,87.42
482,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.9,2,3,86.35,86.25,86.35,86.40
483,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.9,3,1,88.04,88.12,88.03,88.05
484,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.9,3,2,86.74,86.70,86.74,86.72
485,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.9,3,3,85.78,85.64,85.78,85.80
0,genius,0.01,500,256,0.0,0.0,1.0,10.0,0.1,3,1,50.00,50.00,50.00,50.00
1,genius,0.01,500,256,0.0,0.0,1.0,10.0,0.1,3,3,50.00,50.00,50.00,50.00
2,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.1,2,2,83.45,83.46,83.45,83.56
3,genius,0.005,500,128,0.0,0.0,1.0,10.0,0.1,3,3,84.85,84.77,84.85,84.92
4,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.1,2,3,84.91,84.95,84.91,84.97
5,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.1,3,3,85.00,84.83,85.00,85.07
6,genius,0.01,500,256,0.0,0.0,1.0,10.0,0.1,3,2,85.13,85.08,85.13,85.16
7,genius,0.01,500,256,0.0,0.0,1.0,10.0,0.5,3,2,85.00,84.95,85.00,85.16
8,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.1,2,3,85.12,84.96,85.12,85.17
9,genius,0.01,500,256,0.0,0.0,1.0,10.0,0.1,2,1,85.20,85.14,85.20,85.30
10,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.5,3,3,85.27,85.08,85.27,85.33
11,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.1,3,3,85.35,85.19,85.35,85.42
12,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.1,2,3,85.41,85.30,85.41,85.43
13,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.5,1,3,85.40,85.16,85.40,85.44
14,genius,0.005,500,256,0.0,0.0,1.0,10.0,0.1,2,3,85.40,85.21,85.40,85.45
15,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.1,1,3,85.47,85.30,85.47,85.54
16,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.5,2,3,85.53,85.42,85.53,85.56
17,genius,0.01,500,256,0.0,0.0,1.0,10.0,0.1,2,3,85.53,85.67,85.53,85.60
18,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.5,2,3,85.56,85.46,85.56,85.63
19,genius,0.005,500,128,0.0,0.0,1.0,100.0,0.1,3,3,85.58,85.44,85.58,85.63
20,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.5,3,3,85.58,85.38,85.57,85.64
21,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.5,3,3,85.60,85.40,85.59,85.66
22,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.9,3,3,85.64,85.48,85.64,85.70
23,genius,0.01,500,128,0.0,0.0,1.0,100.0,0.1,3,3,85.63,85.48,85.63,85.71
24,genius,0.01,500,256,0.0,0.0,1.0,100.0,0.1,2,3,85.70,85.51,85.70,85.78
25,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.9,3,3,85.78,85.64,85.78,85.80
26,genius,0.01,500,256,0.0,0.0,1.0,10.0,0.5,3,1,85.68,85.53,85.68,85.80
27,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.5,1,3,85.82,85.76,85.77,85.84
28,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.5,2,1,85.85,85.89,85.85,85.88
29,genius,0.01,500,128,0.0,0.0,1.0,10.0,0.5,2,3,85.83,85.65,85.83,85.89
30,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.5,3,3,85.84,85.64,85.84,85.90
31,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.1,2,2,85.85,85.70,85.85,85.96
32,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.5,2,3,85.96,85.86,85.96,85.98
33,genius,0.01,500,128,0.0,0.0,1.0,10.0,0.1,3,2,85.97,85.94,85.97,86.01
34,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.5,3,3,85.99,86.00,85.99,86.07
